lexemes_read,unique_lexemes_read,most_recent_unique_lexeme,log_lexemes_read,log_unique_lexemes_read,english_translation
24531,2438,devote,10.107692902830086,7.798933310041217,devote
24541,2438,devote,10.108100467230903,7.798933310041217,devote
24551,2439,confidential,10.10850786559065,7.79934339821592,confidential
24561,2442,superintendence,10.108915098044555,7.80057265467065,superintendence
24571,2443,death,10.1093221647277,7.8009820712577405,death
24581,2444,voluntary,10.109729065774982,7.801391320291485,voluntary
24591,2444,voluntary,10.11013580132114,7.801391320291485,voluntary
24601,2445,debt,10.110542371500753,7.801800401908973,debt
24611,2445,debt,10.11094877644823,7.801800401908973,debt
24621,2445,debt,10.11135501629782,7.801800401908973,debt
24631,2445,debt,10.11176109118361,7.801800401908973,debt
24641,2446,dishonest,10.112167001239516,7.802209316247118,dishonest
24651,2448,wonderful,10.112572746599298,7.803026643632217,wonderful
24661,2449,trace,10.11297832739655,7.803435056952168,trace
24671,2449,trace,10.113383743764707,7.803435056952168,trace
24681,2450,virtue,10.11378899583704,7.803843303538772,virtue
24691,2451,consistent,10.114194083746655,7.804251383528112,consistent
24701,2451,consistent,10.1145990076265,7.804251383528112,consistent
24711,2451,consistent,10.11500376760936,7.804251383528112,consistent
24721,2451,consistent,10.115408363827855,7.804251383528112,consistent
24731,2453,money,10.115812796414458,7.8050670442584895,money
24741,2454,relieve,10.116217065501464,7.805474625270857,relieve
24751,2454,relieve,10.11662117122102,7.805474625270857,relieve
24761,2454,relieve,10.117025113705102,7.805474625270857,relieve
24771,2456,popular,10.117428893085538,7.806289289267033,popular
24781,2456,popular,10.117832509493988,7.806289289267033,popular
24791,2458,brotherly,10.118235963061956,7.80710329012598,brotherly
24801,2459,guardian,10.118639253920785,7.807510042216193,guardian
24811,2459,guardian,10.119042382201664,7.807510042216193,guardian
24821,2459,guardian,10.119445348035612,7.807510042216193,guardian
24831,2459,guardian,10.119848151553503,7.807510042216193,guardian
24841,2459,guardian,10.12025079288605,7.807510042216193,guardian
24851,2459,guardian,10.120653272163802,7.807510042216193,guardian
24861,2459,guardian,10.121055589517152,7.807510042216193,guardian
24871,2460,affectionate,10.12145774507634,7.807916628926408,affectionate
24881,2460,affectionate,10.121859738971446,7.807916628926408,affectionate
24891,2460,affectionate,10.122261571332396,7.807916628926408,affectionate
24901,2460,affectionate,10.122663242288953,7.807916628926408,affectionate
24911,2460,affectionate,10.123064751970729,7.807916628926408,affectionate
24921,2460,affectionate,10.123466100507182,7.807916628926408,affectionate
24931,2461,trial,10.123867288027606,7.808323050391055,trial
24941,2462,revert,10.12426831466115,7.808729306744399,revert
24951,2462,revert,10.124669180536795,7.808729306744399,revert
24961,2462,revert,10.125069885783384,7.808729306744399,revert
24971,2463,truly,10.125470430529584,7.809135398120538,truly
24981,2463,truly,10.125870814903928,7.809135398120538,truly
24991,2463,truly,10.126271039034782,7.809135398120538,truly
25001,2463,truly,10.12667110305036,7.809135398120538,truly
25011,2463,truly,10.127071007078722,7.809135398120538,truly
25021,2464,ability,10.12747075124778,7.80954132465341,ability
25031,2465,conversible,10.127870335685287,7.80994708647679,conversible
25041,2465,conversible,10.128269760518846,7.80994708647679,conversible
25051,2465,conversible,10.128669025875904,7.80994708647679,conversible
25061,2466,prosperous,10.129068131883756,7.81035268372429,prosperous
25071,2468,sincere,10.129467078669546,7.811163385025279,sincere
25081,2468,sincere,10.129865866360268,7.811163385025279,sincere
25091,2470,player,10.13026449508276,7.8119734296220225,player
25101,2471,gather,10.130662964963708,7.81237820598861,gather
25111,2471,gather,10.131061276129651,7.81237820598861,gather
25121,2471,gather,10.13145942870698,7.81237820598861,gather
25131,2471,gather,10.13185742282192,7.81237820598861,gather
25141,2471,gather,10.13225525860056,7.81237820598861,gather
25151,2472,gravity,10.132652936168832,7.812782818577581,gravity
25161,2472,gravity,10.13305045565252,7.812782818577581,gravity
25171,2474,trifle,10.13344781717726,7.813591552952433,trifle
25181,2474,trifle,10.133845020868533,7.813591552952433,trifle
25191,2474,trifle,10.134242066851671,7.813591552952433,trifle
25201,2474,trifle,10.134638955251866,7.813591552952433,trifle
25211,2475,shilling,10.135035686194149,7.813995675002791,shilling
25221,2475,shilling,10.135432259803409,7.813995675002791,shilling
25231,2475,shilling,10.13582867620438,7.813995675002791,shilling
25241,2476,necessity,10.13622493552166,7.814399633804487,necessity
25251,2476,necessity,10.136621037879683,7.814399633804487,necessity
25261,2476,necessity,10.137016983402756,7.814399633804487,necessity
25271,2477,intimately,10.137412772215017,7.814803429489359,intimately
25281,2477,intimately,10.137808404440465,7.814803429489359,intimately
25291,2477,intimately,10.138203880202951,7.814803429489359,intimately
25301,2477,intimately,10.138599199626192,7.814803429489359,intimately
25311,2477,intimately,10.138994362833737,7.814803429489359,intimately
25321,2478,anne,10.139389369949,7.815207062189088,anne
25331,2478,anne,10.139784221095251,7.815207062189088,anne
25341,2478,anne,10.140178916395609,7.815207062189088,anne
25351,2478,anne,10.140573455973044,7.815207062189088,anne
25361,2479,existence,10.14096783995039,7.8156105320351905,existence
25371,2479,existence,10.141362068450333,7.8156105320351905,existence
25381,2479,existence,10.141756141595408,7.8156105320351905,existence
25391,2479,existence,10.142150059508008,7.8156105320351905,existence
25401,2479,existence,10.142543822310389,7.8156105320351905,existence
25411,2480,useless,10.142937430124649,7.8160138391590275,useless
25421,2480,useless,10.143330883072752,7.8160138391590275,useless
25431,2481,destine,10.143724181276514,7.816416983691801,destine
25441,2481,destine,10.144117324857612,7.816416983691801,destine
25451,2481,destine,10.144510313937577,7.816416983691801,destine
25461,2482,mislead,10.144903148637786,7.816819965764552,mislead
25471,2483,arrogant,10.145295829079494,7.817222785508166,arrogant
25481,2483,arrogant,10.145688355383797,7.817222785508166,arrogant
25491,2483,arrogant,10.14608072767165,7.817222785508166,arrogant
25501,2483,arrogant,10.146472946063875,7.817222785508166,arrogant
25511,2486,reputation,10.146865010681148,7.818430272070656,reputation
25521,2486,reputation,10.147256921643994,7.818430272070656,reputation
25531,2487,derive,10.147648679072809,7.818832443803404,derive
25541,2488,authoritative,10.148040283087838,7.81923445385907,authoritative
25551,2490,everyone,10.14843173380919,7.820037989458753,everyone
25561,2491,class,10.148823031356836,7.820439515262181,class
25571,2491,class,10.149214175850595,7.820439515262181,class
25581,2491,class,10.14960516741016,7.820439515262181,class
25591,2491,class,10.149996006155073,7.820439515262181,class
25601,2491,class,10.150386692204734,7.820439515262181,class
25611,2491,class,10.150777225678416,7.820439515262181,class
25621,2491,class,10.15116760669524,7.820439515262181,class
25631,2491,class,10.151557835374197,7.820439515262181,class
25641,2492,gracefully,10.151947911834128,7.820840879907344,gracefully
25651,2492,gracefully,10.152337836193745,7.820840879907344,gracefully
25661,2492,gracefully,10.152727608571611,7.820840879907344,gracefully
25671,2492,gracefully,10.153117229086163,7.820840879907344,gracefully
25681,2492,gracefully,10.153506697855692,7.820840879907344,gracefully
25691,2493,incessantly,10.15389601499835,7.821242083523558,incessantly
25701,2493,incessantly,10.154285180632154,7.821242083523558,incessantly
25711,2493,incessantly,10.15467419487498,7.821242083523558,incessantly
25721,2493,incessantly,10.155063057844572,7.821242083523558,incessantly
25731,2493,incessantly,10.155451769658532,7.821242083523558,incessantly
25741,2494,enumerate,10.155840330434325,7.821643126239982,enumerate
25751,2495,crowd,10.15622874028928,7.822044008185619,crowd
25761,2497,stop,10.156616999340594,7.822845290279774,stop
25771,2497,stop,10.15700510770532,7.822845290279774,stop
25781,2497,stop,10.15739306550038,7.822845290279774,stop
25791,2497,stop,10.157780872842554,7.822845290279774,stop
25801,2497,stop,10.158168529848494,7.822845290279774,stop
25811,2497,stop,10.158556036634712,7.822845290279774,stop
25821,2498,veracity,10.158943393317584,7.823245690685523,veracity
25831,2498,veracity,10.159330600013352,7.823245690685523,veracity
25841,2499,unkindness,10.159717656838128,7.823645930834952,unkindness
25851,2499,unkindness,10.160104563907876,7.823645930834952,unkindness
25861,2499,unkindness,10.16049132133844,7.823645930834952,unkindness
25871,2500,accident,10.16087792924552,7.824046010856292,accident
25881,2500,accident,10.161264387744689,7.824046010856292,accident
25891,2501,deceive,10.161650696951378,7.824445930877619,deceive
25901,2501,deceive,10.16203685698089,7.824445930877619,deceive
25911,2502,misrepresent,10.162422867948395,7.824845691026856,misrepresent
25921,2503,cause,10.162808729968926,7.8252452914317745,cause
25931,2506,blame,10.163194443157384,7.826443135456014,blame
25941,2506,blame,10.16358000762854,7.826443135456014,blame
25951,2507,behalf,10.163965423497029,7.826842098158293,behalf
25961,2507,behalf,10.164350690877352,7.826842098158293,behalf
25971,2507,behalf,10.164735809883885,7.826842098158293,behalf
25981,2507,behalf,10.16512078063086,7.826842098158293,behalf
25991,2507,behalf,10.165505603232392,7.826842098158293,behalf
26001,2508,disgraceful,10.165890277802454,7.827240901752812,disgraceful
26011,2508,disgraceful,10.16627480445489,7.827240901752812,disgraceful
26021,2508,disgraceful,10.16665918330341,7.827240901752812,disgraceful
26031,2509,humanity,10.1670434144616,7.827639546366422,humanity
26041,2509,humanity,10.167427498042906,7.827639546366422,humanity
26051,2509,humanity,10.167811434160654,7.827639546366422,humanity
26061,2509,humanity,10.16819522292803,7.827639546366422,humanity
26071,2509,humanity,10.168578864458096,7.827639546366422,humanity
26081,2510,invent,10.168962358863777,7.828038032125829,invent
26091,2510,invent,10.169345706257875,7.828038032125829,invent
26101,2510,invent,10.16972890675306,7.828038032125829,invent
26111,2511,contradict,10.170111960461874,7.828436359157585,contradict
26121,2512,distressing,10.170494867496725,7.828834527588089,distressing
26131,2512,distressing,10.170877627969896,7.828834527588089,distressing
26141,2513,certainty,10.171260241993542,7.829232537543592,certainty
26151,2513,certainty,10.171642709679686,7.829232537543592,certainty
26161,2513,certainty,10.172025031140222,7.829232537543592,certainty
26171,2513,certainty,10.172407206486922,7.829232537543592,certainty
26181,2513,certainty,10.172789235831422,7.829232537543592,certainty
26191,2513,certainty,10.173171119285234,7.829232537543592,certainty
26201,2514,personal,10.173552856959745,7.829630389150193,personal
26211,2514,personal,10.173934448966204,7.829630389150193,personal
26221,2514,personal,10.174315895415749,7.829630389150193,personal
26231,2514,personal,10.174697196419377,7.829630389150193,personal
26241,2514,personal,10.175078352087963,7.829630389150193,personal
26251,2514,personal,10.17545936253226,7.829630389150193,personal
26261,2514,personal,10.175840227862883,7.829630389150193,personal
26271,2514,personal,10.176220948190334,7.829630389150193,personal
26281,2514,personal,10.176601523624978,7.829630389150193,personal
26291,2514,personal,10.17698195427706,7.829630389150193,personal
26301,2514,personal,10.177362240256697,7.829630389150193,personal
26311,2514,personal,10.17774238167388,7.829630389150193,personal
26321,2514,personal,10.178122378638475,7.829630389150193,personal
26331,2514,personal,10.178502231260229,7.829630389150193,personal
26341,2514,personal,10.17888193964875,7.829630389150193,personal
26351,2515,ceremonious,10.179261503913535,7.83002808253384,ceremonious
26361,2515,ceremonious,10.179640924163952,7.83002808253384,ceremonious
26371,2515,ceremonious,10.180020200509242,7.83002808253384,ceremonious
26381,2515,ceremonious,10.18039933305852,7.83002808253384,ceremonious
26391,2516,confirmation,10.180778321920783,7.830425617820331,confirmation
26401,2517,anticipate,10.181157167204905,7.830822995135316,anticipate
26411,2517,anticipate,10.181535869019624,7.830822995135316,anticipate
26421,2517,anticipate,10.181914427473568,7.830822995135316,anticipate
26431,2517,anticipate,10.182292842675238,7.830822995135316,anticipate
26441,2518,satisfy,10.18267111473301,7.831220214604293,satisfy
26451,2519,rate,10.183049243755136,7.831617276352611,rate
26461,2520,disinclination,10.183427229849748,7.832014180505469,disinclination
26471,2520,disinclination,10.183805073124857,7.832014180505469,disinclination
26481,2520,disinclination,10.184182773688342,7.832014180505469,disinclination
26491,2520,disinclination,10.184560331647974,7.832014180505469,disinclination
26501,2521,profess,10.184937747111393,7.83241092718792,profess
26511,2522,recreation,10.185315020186112,7.832807516524864,recreation
26521,2522,recreation,10.18569215097954,7.832807516524864,recreation
26531,2523,unnecessarily,10.18606913959895,7.833203948641057,unnecessarily
26541,2523,unnecessarily,10.186445986151496,7.833203948641057,unnecessarily
26551,2523,unnecessarily,10.186822690744211,7.833203948641057,unnecessarily
26561,2523,unnecessarily,10.187199253484014,7.833203948641057,unnecessarily
26571,2523,unnecessarily,10.187575674477692,7.833203948641057,unnecessarily
26581,2523,unnecessarily,10.187951953831922,7.833203948641057,unnecessarily
26591,2526,archbishop,10.188328091653252,7.834392302910435,archbishop
26601,2526,archbishop,10.188704088048116,7.834392302910435,archbishop
26611,2526,archbishop,10.189079943122826,7.834392302910435,archbishop
26621,2526,archbishop,10.189455656983572,7.834392302910435,archbishop
26631,2526,archbishop,10.189831229736429,7.834392302910435,archbishop
26641,2526,archbishop,10.190206661487348,7.834392302910435,archbishop
26651,2526,archbishop,10.19058195234216,7.834392302910435,archbishop
26661,2526,archbishop,10.190957102406584,7.834392302910435,archbishop
26671,2527,solicit,10.191332111786217,7.834788107388194,solicit
26681,2527,solicit,10.191706980586526,7.834788107388194,solicit
26691,2527,solicit,10.192081708912877,7.834788107388194,solicit
26701,2528,disrespect,10.192456296870509,7.8351837552667485,disrespect
26711,2528,disrespect,10.192830744564542,7.8351837552667485,disrespect
26721,2528,disrespect,10.193205052099978,7.8351837552667485,disrespect
26731,2529,liveliness,10.193579219581707,7.835579246669965,liveliness
26741,2529,liveliness,10.193953247114496,7.835579246669965,liveliness
26751,2530,perforce,10.19432713480299,7.835974581721566,perforce
26761,2530,perforce,10.194700882751729,7.835974581721566,perforce
26771,2530,perforce,10.19507449106512,7.835974581721566,perforce
26781,2530,perforce,10.195447959847472,7.835974581721566,perforce
26791,2531,select,10.19582128920296,7.836369760545124,select
26801,2532,worthy,10.196194479235656,7.836764783264067,worthy
26811,2532,worthy,10.1965675300495,7.836764783264067,worthy
26821,2533,visitor,10.196940441748334,7.837159650001675,visitor
26831,2533,visitor,10.197313214435868,7.837159650001675,visitor
26841,2533,visitor,10.197685848215706,7.837159650001675,visitor
26851,2535,astonished,10.198058343191333,7.837948916025283,astonished
26861,2535,astonished,10.198430699466112,7.837948916025283,astonished
26871,2535,astonished,10.198802917143304,7.837948916025283,astonished
26881,2535,astonished,10.199174996326049,7.837948916025283,astonished
26891,2535,astonished,10.19954693711736,7.837948916025283,astonished
26901,2535,astonished,10.199918739620156,7.837948916025283,astonished
26911,2535,astonished,10.200290403937228,7.837948916025283,astonished
26921,2535,astonished,10.200661930171254,7.837948916025283,astonished
26931,2535,astonished,10.201033318424798,7.837948916025283,astonished
26941,2535,astonished,10.201404568800312,7.837948916025283,astonished
26951,2536,pitiable,10.201775681400134,7.8383433155571165,pitiable
26961,2536,pitiable,10.202146656326484,7.8383433155571165,pitiable
26971,2537,succession,10.202517493681473,7.838737559599282,succession
26981,2537,succession,10.202888193567093,7.838737559599282,succession
26991,2538,shoe,10.203258756085228,7.839131648274333,shoe
27001,2540,proxy,10.203629181337648,7.8399193600125825,proxy
27011,2540,proxy,10.203999469426009,7.8399193600125825,proxy
27021,2541,suspend,10.204369620451851,7.840312983320164,suspend
27031,2541,suspend,10.204739634516608,7.840312983320164,suspend
27041,2543,endurable,10.205109511721597,7.841099765422119,endurable
27051,2543,endurable,10.205479252168017,7.841099765422119,endurable
27061,2543,endurable,10.205848855956967,7.841099765422119,endurable
27071,2544,cluster,10.206218323189429,7.841492924460013,cluster
27081,2544,cluster,10.206587653966263,7.841492924460013,cluster
27091,2544,cluster,10.206956848388238,7.841492924460013,cluster
27101,2545,unreasonably,10.207325906555994,7.841885928984623,unreasonably
27111,2545,unreasonably,10.207694828570066,7.841885928984623,unreasonably
27121,2546,conquest,10.208063614530875,7.842278779117352,conquest
27131,2548,unsubdue,10.208432264538738,7.843064016692054,unsubdue
27141,2548,unsubdue,10.20880077869385,7.843064016692054,unsubdue
27151,2548,unsubdue,10.209169157096309,7.843064016692054,unsubdue
27161,2550,omit,10.209537399846088,7.843848638152472,omit
27171,2550,omit,10.209905507043056,7.843848638152472,omit
27181,2551,absolute,10.21027347878698,7.844240718141811,absolute
27191,2551,absolute,10.210641315177504,7.844240718141811,absolute
27201,2551,absolute,10.211009016314168,7.844240718141811,absolute
27211,2551,absolute,10.211376582296396,7.844240718141811,absolute
27221,2552,significant,10.211744013223518,7.844632644464681,significant
27231,2552,significant,10.212111309194738,7.844632644464681,significant
27241,2552,significant,10.212478470309156,7.844632644464681,significant
27251,2553,unheard,10.21284549666577,7.845024417241484,unheard
27261,2553,unheard,10.213212388363456,7.845024417241484,unheard
27271,2554,answerable,10.213579145500994,7.845416036592485,answerable
27281,2554,answerable,10.213945768177046,7.845416036592485,answerable
27291,2556,immediate,10.214312256490173,7.846198815497425,immediate
27301,2557,disappointment,10.214678610538815,7.846589975291186,disappointment
27311,2557,disappointment,10.215044830421323,7.846589975291186,disappointment
27321,2560,injury,10.215410916235928,7.847762537473608,injury
27331,2560,injury,10.21577686808075,7.847762537473608,injury
27341,2560,injury,10.216142686053807,7.847762537473608,injury
27351,2561,surmount,10.216508370253012,7.848153086199526,surmount
27361,2561,surmount,10.216873920776164,7.848153086199526,surmount
27371,2561,surmount,10.21723933772096,7.848153086199526,surmount
27381,2563,dwell,10.217604621184988,7.848933726364071,dwell
27391,2564,grief,10.217969771265723,7.849323818040561,grief
27401,2564,grief,10.21833478806055,7.849323818040561,grief
27411,2565,transition,10.21869967166673,7.84971375760487,transition
27421,2565,transition,10.219064422181424,7.84971375760487,transition
27431,2565,transition,10.21942903970169,7.84971375760487,transition
27441,2567,mortification,10.219793524324476,7.85049318087114,mortification
27451,2569,solemn,10.22015787614662,7.851271997109883,solemn
27461,2569,solemn,10.220522095264863,7.851271997109883,solemn
27471,2570,misery,10.220886181775844,7.851661177889265,misery
27481,2571,release,10.221250135776074,7.852050207265889,release
27491,2572,ecstasy,10.221613957361985,7.85243908535751,ecstasy
27501,2573,refreshment,10.221977646629885,7.852827812281744,refreshment
27511,2573,refreshment,10.22234120367599,7.852827812281744,refreshment
27521,2573,refreshment,10.222704628596402,7.852827812281744,refreshment
27531,2573,refreshment,10.223067921487123,7.852827812281744,refreshment
27541,2573,refreshment,10.223431082444048,7.852827812281744,refreshment
27551,2573,refreshment,10.22379411156297,7.852827812281744,refreshment
27561,2573,refreshment,10.224157008939576,7.852827812281744,refreshment
27571,2574,fret,10.22451977466945,7.853216388156072,fret
27581,2575,console,10.224882408848067,7.853604813097837,console
27591,2576,forbid,10.225244911570808,7.853993087224244,forbid
27601,2576,forbid,10.22560728293294,7.853993087224244,forbid
27611,2576,forbid,10.225969523029637,7.853993087224244,forbid
27621,2577,recommence,10.226331631955956,7.854381210652365,recommence
27631,2577,recommence,10.226693609806864,7.854381210652365,recommence
27641,2577,recommence,10.22705545667722,7.854381210652365,recommence
27651,2578,unpleasant,10.227417172661774,7.8547691834991324,unpleasant
27661,2578,unpleasant,10.227778757855184,7.8547691834991324,unpleasant
27671,2578,unpleasant,10.228140212352,7.8547691834991324,unpleasant
27681,2579,dignity,10.228501536246666,7.855157005881344,dignity
27691,2579,dignity,10.22886272963353,7.855157005881344,dignity
27701,2580,amazement,10.229223792606836,7.855544677915663,amazement
27711,2580,amazement,10.22958472526072,7.855544677915663,amazement
27721,2580,amazement,10.229945527689226,7.855544677915663,amazement
27731,2580,amazement,10.230306199986291,7.855544677915663,amazement
27741,2580,amazement,10.230666742245749,7.855544677915663,amazement
27751,2580,amazement,10.231027154561334,7.855544677915663,amazement
27761,2580,amazement,10.23138743702668,7.855544677915663,amazement
27771,2580,amazement,10.23174758973532,7.855544677915663,amazement
27781,2581,with:—“it,10.232107612780684,7.855932199718614,with:—“it
27791,2581,with:—“it,10.232467506256102,7.855932199718614,with:—“it
27801,2581,with:—“it,10.2328272702548,7.855932199718614,with:—“it
27811,2581,with:—“it,10.233186904869912,7.855932199718614,with:—“it
27821,2581,with:—“it,10.233546410194464,7.855932199718614,with:—“it
27831,2581,with:—“it,10.23390578632138,7.855932199718614,with:—“it
27841,2581,with:—“it,10.234265033343494,7.855932199718614,with:—“it
27851,2581,with:—“it,10.23462415135353,7.855932199718614,with:—“it
27861,2581,with:—“it,10.234983140444118,7.855932199718614,with:—“it
27871,2581,with:—“it,10.235342000707783,7.855932199718614,with:—“it
27881,2581,with:—“it,10.235700732236957,7.855932199718614,with:—“it
27891,2581,with:—“it,10.236059335123969,7.855932199718614,with:—“it
27901,2581,with:—“it,10.236417809461043,7.855932199718614,with:—“it
27911,2581,with:—“it,10.236776155340316,7.855932199718614,with:—“it
27921,2581,with:—“it,10.23713437285382,7.855932199718614,with:—“it
27931,2581,with:—“it,10.237492462093485,7.855932199718614,with:—“it
27941,2581,with:—“it,10.237850423151144,7.855932199718614,with:—“it
27951,2582,similarity,10.238208256118536,7.856319571406588,similarity
27961,2584,taciturn,10.238565961087293,7.857093864902493,taciturn
27971,2584,taciturn,10.23892353814896,7.857093864902493,taciturn
27981,2585,posterity,10.239280987394974,7.85748078694253,posterity
27991,2589,resemblance,10.239638308916676,7.859026979751538,resemblance
28001,2589,resemblance,10.239995502805316,7.859026979751538,resemblance
28011,2589,resemblance,10.240352569152035,7.859026979751538,resemblance
28021,2589,resemblance,10.240709508047887,7.859026979751538,resemblance
28031,2589,resemblance,10.24106631958382,7.859026979751538,resemblance
28041,2589,resemblance,10.241423003850691,7.859026979751538,resemblance
28051,2589,resemblance,10.24177956093926,7.859026979751538,resemblance
28061,2589,resemblance,10.242135990940184,7.859026979751538,resemblance
28071,2591,temptation,10.242492293944023,7.85979918056211,temptation
28081,2591,temptation,10.242848470041247,7.85979918056211,temptation
28091,2591,temptation,10.24320451932223,7.85979918056211,temptation
28101,2593,overspread,10.24356044187724,7.860570785538664,overspread
28111,2593,overspread,10.243916237796457,7.860570785538664,overspread
28121,2593,overspread,10.24427190716996,7.860570785538664,overspread
28131,2594,constrain,10.244627450087735,7.860956364876389,constrain
28141,2596,ensure,10.24498286663967,7.86172707782398,ensure
28151,2597,retain,10.24533815691556,7.862112211662748,retain
28161,2597,retain,10.2456933210051,7.862112211662748,retain
28171,2598,emphasis,10.246048358997896,7.862497197230545,emphasis
28181,2598,emphasis,10.24640327098345,7.862497197230545,emphasis
28191,2599,desirous,10.246758057051174,7.86288203464149,desirous
28201,2599,desirous,10.247112717290388,7.86288203464149,desirous
28211,2599,desirous,10.247467251790306,7.86288203464149,desirous
28221,2599,desirous,10.247821660640062,7.86288203464149,desirous
28231,2600,courtesy,10.24817594392868,7.863266724009573,courtesy
28241,2600,courtesy,10.248530101745104,7.863266724009573,courtesy
28251,2600,courtesy,10.248884134178171,7.863266724009573,courtesy
28261,2600,courtesy,10.249238041316636,7.863266724009573,courtesy
28271,2600,courtesy,10.249591823249144,7.863266724009573,courtesy
28281,2600,courtesy,10.24994548006426,7.863266724009573,courtesy
28291,2600,courtesy,10.25029901185045,7.863266724009573,courtesy
28301,2600,courtesy,10.250652418696085,7.863266724009573,courtesy
28311,2600,courtesy,10.251005700689444,7.863266724009573,courtesy
28321,2602,darcy:—but,10.25135885791871,7.86403565907245,darcy:—but
28331,2602,darcy:—but,10.251711890471976,7.86403565907245,darcy:—but
28341,2604,bewitching,10.252064798437244,7.86480400332846,bewitching
28351,2605,upbraid,10.252417581902414,7.865187954187467,upbraid
28361,2605,upbraid,10.2527702409553,7.865187954187467,upbraid
28371,2606,allusion,10.253122775683622,7.8655717576847906,allusion
28381,2607,forcibly,10.253475186175006,7.865955413933502,forcibly
28391,2607,forcibly,10.253827472516983,7.865955413933502,forcibly
28401,2608,shortly,10.254179634797,7.866338923046544,shortly
28411,2608,shortly,10.254531673102404,7.866338923046544,shortly
28421,2608,shortly,10.25488358752045,7.866338923046544,shortly
28431,2608,shortly,10.255235378138304,7.866338923046544,shortly
28441,2608,shortly,10.25558704504304,7.866338923046544,shortly
28451,2608,shortly,10.255938588321635,7.866338923046544,shortly
28461,2608,shortly,10.256290008060986,7.866338923046544,shortly
28471,2608,shortly,10.256641304347884,7.866338923046544,shortly
28481,2608,shortly,10.25699247726904,7.866338923046544,shortly
28491,2608,shortly,10.257343526911065,7.866338923046544,shortly
28501,2608,shortly,10.25769445336048,7.866338923046544,shortly
28511,2608,shortly,10.258045256703726,7.866338923046544,shortly
28521,2608,shortly,10.25839593702714,7.866338923046544,shortly
28531,2608,shortly,10.258746494416974,7.866338923046544,shortly
28541,2609,scene,10.259096928959387,7.866722285136729,scene
28551,2609,scene,10.259447240740451,7.866722285136729,scene
28561,2609,scene,10.259797429846149,7.866722285136729,scene
28571,2609,scene,10.26014749636236,7.866722285136729,scene
28581,2609,scene,10.26049744037489,7.866722285136729,scene
28591,2610,forgave,10.260847261969444,7.867105500316739,forgave
28601,2611,unappeasable,10.261196961231647,7.867488568699128,unappeasable
28611,2611,unappeasable,10.26154653824702,7.867488568699128,unappeasable
28621,2611,unappeasable,10.261895993101012,7.867488568699128,unappeasable
28631,2612,prejudice,10.262245325878965,7.867871490396322,prejudice
28641,2612,prejudice,10.262594536666144,7.867871490396322,prejudice
28651,2612,prejudice,10.262943625547717,7.867871490396322,prejudice
28661,2614,illustration,10.263292592608767,7.868636894184167,illustration
28671,2614,illustration,10.26364143793429,7.868636894184167,illustration
28681,2614,illustration,10.263990161609186,7.868636894184167,illustration
28691,2614,illustration,10.264338763718271,7.868636894184167,illustration
28701,2615,puzzle,10.264687244346277,7.869019376499023,puzzle
28711,2615,puzzle,10.265035603577836,7.869019376499023,puzzle
28721,2615,puzzle,10.2653838414975,7.869019376499023,puzzle
28731,2616,sketch,10.265731958189727,7.86940171257709,sketch
28741,2616,sketch,10.266079953738895,7.86940171257709,sketch
28751,2617,reflect,10.266427828229292,7.869783902530146,reflect
28761,2618,likeness,10.266775581745106,7.870165946469845,likeness
28771,2618,likeness,10.267123214370452,7.870165946469845,likeness
28781,2618,likeness,10.267470726189352,7.870165946469845,likeness
28791,2618,likeness,10.267818117285737,7.870165946469845,likeness
28801,2619,dissatisfy,10.268165387743457,7.870547844507712,dissatisfy
28811,2620,breast,10.26851253764627,7.8709295967551425,breast
28821,2620,breast,10.268859567077849,7.8709295967551425,breast
28831,2621,anger,10.269206476121775,7.8713112033234065,anger
28841,2621,anger,10.269553264861557,7.8713112033234065,anger
28851,2622,disdain,10.269899933380591,7.871692664323645,disdain
28861,2623,george,10.270246481762213,7.872073979866873,george
28871,2623,george,10.270592910089658,7.872073979866873,george
28881,2623,george,10.270939218446076,7.872073979866873,george
28891,2623,george,10.271285406914537,7.872073979866873,george
28901,2623,george,10.27163147557801,7.872073979866873,george
28911,2624,steward,10.271977424519395,7.8724551500639794,steward
28921,2625,implicit,10.272323253821504,7.872836175025724,implicit
28931,2625,implicit,10.272668963567046,7.872836175025724,implicit
28941,2625,implicit,10.273014553838664,7.872836175025724,implicit
28951,2625,implicit,10.273360024718905,7.872836175025724,implicit
28961,2626,infamous,10.273705376290232,7.873217054862741,infamous
28971,2626,infamous,10.274050608635028,7.873217054862741,infamous
28981,2626,infamous,10.274395721835582,7.873217054862741,infamous
28991,2626,infamous,10.274740715974104,7.873217054862741,infamous
29001,2626,infamous,10.275085591132717,7.873217054862741,infamous
29011,2626,infamous,10.275430347393456,7.873217054862741,infamous
29021,2626,infamous,10.27577498483828,7.873217054862741,infamous
29031,2626,infamous,10.276119503549053,7.873217054862741,infamous
29041,2626,infamous,10.27646390360756,7.873217054862741,infamous
29051,2626,infamous,10.276808185095502,7.873217054862741,infamous
29061,2626,infamous,10.277152348094496,7.873217054862741,infamous
29071,2627,descent,10.277496392686066,7.87359778968554,descent
29081,2627,descent,10.277840318951666,7.87359778968554,descent
29091,2628,angrily,10.278184126972656,7.873978379604501,angrily
29101,2628,angrily,10.278527816830314,7.873978379604501,angrily
29111,2628,angrily,10.278871388605838,7.873978379604501,angrily
29121,2628,angrily,10.279214842380336,7.873978379604501,angrily
