lexemes_read,unique_lexemes_read,most_recent_unique_lexeme,log_lexemes_read,log_unique_lexemes_read,english_translation
15351,3433,χάση,9.638935897473202,8.141189793457691,losing
15361,3435,άστρο,9.639587108749144,8.14177220465645,star
15371,3436,σφεντονίζω,9.640237896224932,8.142063283104147,sling
15381,3439,σπίθες,9.64088826045181,8.142936010432265,sparks
15391,3442,αστέρι,9.641538201979952,8.143807976771484,star
15401,3444,διό,9.642187721358466,8.144388865547622,dive
15411,3446,τρόμο,9.642836819135375,8.144969417087875,horror
15421,3447,γυρνώντας,9.643485495857655,8.145259566516865,turning
15431,3447,γυρνώντας,9.644133752071204,8.145259566516865,turning
15441,3447,γυρνώντας,9.644781588320864,8.145259566516865,turning
15451,3449,στημένος,9.64542900515042,8.145839612936841,set
15461,3450,μιάζοντα,9.646076003102594,8.146129510025405,sucker
15471,3453,λαοδόκος,9.646722582719068,8.146998697389993,ladder
15481,3457,ζητώντα,9.647368744540463,8.148156439921625,sought
15491,3460,πούστεκος,9.648014489106362,8.14902386805177,put
15501,3460,πούστεκος,9.648659816955297,8.14902386805177,put
15511,3461,αίσπος,9.64930472862475,8.149312843635345,Aesop
15521,3462,τάχατας,9.649949224651184,8.149601735736155,Tahatata
15531,3463,γοργής,9.65059330557001,8.149890544402423,swift
15541,3466,παινέσω,9.651236971915612,8.150756470275551,cheek
15551,3466,παινέσω,9.651880224221337,8.150756470275551,cheek
15561,3468,πλουτίσω,9.65252306301951,8.151333337900432,rush
15571,3471,πολύπικρης,9.653165488841426,8.152198015861787,multipric
15581,3473,σαΐτεψ,9.653807502217354,8.152774052744075,satire
15591,3474,αχτιδοστάλτη,9.654449103676551,8.153061946801051,Acheretaltis
15601,3474,αχτιδοστάλτη,9.65509029374725,8.153061946801051,Acheretaltis
15611,3476,ζέλιας,9.655731072956666,8.153637486385282,melliness
15621,3480,γυμνώνω,9.65637144183101,8.15478757276852,bare
15631,3482,αγριοτραγήσο,9.65701140089547,8.155362120328135,trub
15641,3486,βάρεσε,9.657650950674242,8.156510226079966,put
15651,3489,γκρεμός,9.658290091690503,8.157370441186774,Cliff
15661,3491,τράγος,9.658928824466434,8.157943507105037,goat
15671,3496,κερατοπελεκητή,9.659567149523216,8.159374736775426,kelp
15681,3499,χρυσός,9.660205067381032,8.160232492367689,gold
15691,3500,κοράκι,9.660842578559068,8.160518247477505,crow
15701,3500,κοράκι,9.66147968357552,8.160518247477505,crow
15711,3502,γενναίος,9.662116382947598,8.161089512845797,brave
15721,3504,χτυπημένο,9.662752677191516,8.161660452056282,beaten
15731,3505,σκέπασμα,9.663388566822505,8.16194579946869,lid
15741,3510,πόνος,9.664024052354822,8.163371316459912,pain
15751,3513,έκανε,9.664659134301736,8.164225652265827,He made
15761,3513,έκανε,9.66529381317554,8.164225652265827,He made
15771,3513,έκανε,9.665928089487558,8.164225652265827,He made
15781,3514,λαβές,9.666561963748132,8.164510268747042,handles
15791,3516,αγκύλι,9.667195436466644,8.165079258805068,anchor
15801,3518,σφύριξε,9.6678285081515,8.165647925297504,whistle
15811,3520,γοργόσταλτη,9.668461179310146,8.166216268592143,gorgingly
15821,3522,ξέχασαν,9.669093450449065,8.166784289056151,They forgot
15831,3523,τρισμακάριστος,9.669725322073775,8.167068178341237,trash
15841,3525,άχαρης,9.670356794688852,8.16763571524637,unlikely
15851,3526,μυΐγα,9.670987868797893,8.167919362957816,monger
15861,3529,ζουνάρι,9.67161854490356,8.16876982367527,zine
15871,3530,σμίγανε,9.67224882350756,8.169053149927343,They were smashed
15881,3532,διπλοτσάπραζο,9.672878705110646,8.16961956172385,duplicar
15891,3533,τρυπάει,9.673508190212637,8.169902647359145,piercing
15901,3534,φασκιά,9.674137279312395,8.170185652879642,swaddling clothes
15911,3537,κονταριός,9.674765972907856,8.17103418920548,coin
15921,3538,προφυλαγμένος,9.675394271496003,8.17131687471973,protrant
15931,3540,ξώσαρκας,9.676022175572896,8.17188200612782,kick
15941,3543,αίμος,9.676649685633649,8.172729104865471,hem
15951,3548,κάρισσα,9.677276802172448,8.17413934342947,bang
15961,3552,κελάρι,9.677903525682558,8.17526610411206,cellar
15971,3557,προσμένω,9.67852985665631,8.176672771948455,look forward
15981,3559,τιμή,9.679155795585109,8.177234885510194,price
15991,3561,ματοβάφηκαν,9.679781342959442,8.177796683277778,EATOUS
16001,3563,αστράγαλος,9.680406499268877,8.178358165605836,ankle
16011,3563,αστράγαλος,9.681031265002057,8.178358165605836,ankle
16021,3563,αστράγαλος,9.681655640646714,8.178358165605836,ankle
16031,3564,άντερος,9.682279626689674,8.1786387885907,pumper
16041,3566,συνέφερε,9.682903223616842,8.179199798423086,happen
16051,3566,συνέφερε,9.68352643191322,8.179199798423086,happen
16061,3566,συνέφερε,9.684149252062896,8.179199798423086,happen
16071,3567,ορκίστηκα,9.68477168454907,8.17948018535889,swear
16081,3569,πολεμήση,9.685393729854024,8.18004072349016,fight
16091,3572,άχρηστοι,9.68601538845915,8.18088094199639,useless
16101,3572,άχρηστοι,9.686636660844938,8.18088094199639,useless
16111,3572,άχρηστοι,9.687257547490988,8.18088094199639,useless
16121,3573,παιδέβω,9.687878048875998,8.181160858023409,pester
16131,3576,ξεπαγαδιάζω,9.688498165477789,8.182000136293405,defection
16141,3578,αλάθεφτα,9.68911789777328,8.182559264068665,salient
16151,3579,φέξω,9.689737246238511,8.182838710766026,bring
16161,3579,φέξω,9.690356211348645,8.182838710766026,bring
16171,3579,φέξω,9.690974793577944,8.182838710766026,bring
16181,3579,φέξω,9.691592993399809,8.182838710766026,bring
16191,3582,φουρτούνα,9.692210811286753,8.183676582620658,storm
16201,3584,παιδεφτός,9.692828247710418,8.18423477409482,Pedigra
16211,3585,λύπη,9.693445303141573,8.184513753033722,regret
16221,3587,νήμας,9.694061978050115,8.185071477532283,thread
16231,3588,άτιμος,9.69467827290507,8.185350223178686,dishonest
16241,3589,θυμούμαι,9.695294188174604,8.185628891147607,remember
16251,3589,θυμούμαι,9.69590972432601,8.185628891147607,remember
16261,3590,θαμένος,9.696524881825722,8.185907481482324,blotchy
16271,3592,περήφανος,9.69713966113932,8.18646442942209,proud
16281,3594,μνημούρι,9.697754062731514,8.187021067343505,memorial
16291,3595,θυμού,9.69836808706617,8.187299270155147,anger
16301,3597,κάκος,9.69898173460629,8.187855443695623,bad
16311,3599,αφίνον,9.69959500581403,8.188411308079031,abnormally
16321,3601,ανοίξω,9.700207901150696,8.188966863648876,open
16331,3602,τούδωκε,9.700820421076743,8.189244525735901,Turten
16341,3603,φοβίζη,9.701432566051784,8.189522110748094,afraid
16351,3605,έσωσε,9.702044336534586,8.190077049719049,saved
16361,3606,ζωστός,9.702655732983075,8.190354403763262,enlighten
16371,3608,χαλκιάς,9.703266755854342,8.190908881182514,Chalkias
16381,3610,αληθινό,9.703877405604633,8.191463051326927,true
16391,3613,βοτάνι,9.70448768268936,8.19229373114764,herb
16401,3615,πόνους,9.70509758756311,8.192847134592865,pain
16411,3618,μαχά,9.705707120679628,8.193676665955241,maha
16421,3622,χερούργος,9.706316282491835,8.19478163844336,Herown
16431,3623,κοιτάξω,9.706925073451831,8.195057690895077,look
16441,3626,σύμμαχος,9.707533494010876,8.195885391314796,allied
16451,3627,άκουσος,9.70814154461942,8.196161139282902,hearty
16461,3628,τράβηξε,9.708749225727084,8.196436811235028,pulled
16471,3630,μαχάς,9.709356537782677,8.196987927258897,fighting
16481,3631,ασπιστάδος,9.70996348123418,8.197263371414335,Astustard
16491,3632,τρίκκαλας,9.71057005652877,8.197538739721184,trique
16501,3632,τρίκκαλας,9.711176264112805,8.197538739721184,trique
16511,3632,τρίκκαλας,9.711782104431832,8.197538739721184,trique
16521,3633,κοιτάξη,9.712387577930592,8.197814032221203,look
16531,3633,κοιτάξη,9.712992685053011,8.197814032221203,look
16541,3633,κοιτάξη,9.713597426242222,8.197814032221203,look
16551,3633,κοιτάξη,9.71420180194054,8.197814032221203,look
16561,3635,απλόχωρος,9.714805812589493,8.19836438996762,simpler
16571,3637,πούφαγε,9.715409458629791,8.19891444498699,cheez
16581,3638,μαζεμένος,9.716012740501371,8.199189359078067,cuddly
16591,3638,μαζεμένος,9.716615658643356,8.199189359078067,cuddly
16601,3641,κοφτεράς,9.717218213494077,8.200013648175434,sharp
16611,3642,τούλυσε,9.717820405491077,8.200288260287554,tin
16621,3644,ζωσμένη,9.71842223507111,8.200837258379849,deceit
16631,3644,ζωσμένη,9.71902370267014,8.200837258379849,deceit
16641,3645,ρουφώ,9.719624808723344,8.201111644442758,suck
16651,3646,φιλίας,9.720225553665117,8.201385955238608,friendship
16661,3646,φιλίας,9.72082593792907,8.201385955238608,friendship
16671,3649,τάγμα,9.72142596194803,8.202208436436448,battalion
16681,3651,είδες,9.722025626154055,8.202756381655638,saw
16691,3653,δένοντα,9.722624930978418,8.203304026795282,drad
16701,3654,δοξάζω,9.723223876851618,8.203577736937952,praise
16711,3656,φαριά,9.723822464203383,8.204124932574041,macario
16721,3660,φτόλεμος,9.724420693462667,8.205218426395412,fizz
16731,3663,καλορμήνεψος,9.725018565057663,8.206037762778815,maggot
16741,3663,καλορμήνεψος,9.725616079415785,8.206037762778815,maggot
16751,3665,διάβαινε,9.726213236963687,8.206583614320753,she caught
16761,3665,διάβαινε,9.726810038127258,8.206583614320753,she caught
16771,3665,διάβαινε,9.727406483331627,8.206583614320753,she caught
16781,3666,ψέφτικη,9.72800257300116,8.20685642839965,roof
16791,3667,βοήθειας,9.72859830755947,8.207129168071326,assistance
16801,3671,κορμιά,9.729193687429404,8.208219383496834,corol
16811,3671,κορμιά,9.72978871303306,8.208219383496834,corol
16821,3671,κορμιά,9.730383384791782,8.208219383496834,corol
16831,3673,αναμελώ,9.730977703126166,8.208764045819667,demonstrate
16841,3675,κιοτήδες,9.731571668456054,8.209308411646937,kittens
16851,3677,βόσκω,9.732165281200542,8.209852481301272,shepherd
16861,3680,αποσταμένα,9.73275854177798,8.210668031162976,sent
16871,3682,νεκρώσατε,9.733351450605976,8.211211361793023,Detached
16881,3683,καρτερείτος,9.733944008101387,8.211482916445066,cardinal
16891,3685,τραβηγμένα,9.734536214680343,8.212025804623437,drawn
16901,3687,δώ,9.735128070758227,8.212568398234145,see
16911,3689,προστάζοντα,9.735719576749684,8.213110697596676,prosthesis
16921,3690,κρητικού,9.736310733068626,8.213381737034572,Cretan
16931,3690,κρητικού,9.736901540128232,8.213381737034572,Cretan
16941,3692,καπρί,9.737491998340946,8.213923595622743,mob
16951,3694,ανομάτος,9.738082108118489,8.214465160759186,flomatus
16961,3695,πρωτοκαπετάνιος,9.73867186987184,8.214735833382303,prospective
16971,3695,πρωτοκαπετάνιος,9.739261284011263,8.214735833382303,prospective
16981,3695,πρωτοκαπετάνιος,9.739850350946302,8.214735833382303,prospective
16991,3696,φλογάτο,9.740439071085758,8.215006432761575,flamility
17001,3698,μεν,9.741027444837728,8.21554741194707,mine
17011,3701,εσένος,9.741615472609585,8.216358332386156,incinerator
17021,3702,ξέχειλος,9.742203154807973,8.216628493133443,overflowing
17031,3705,ροβόλος,9.742790491838836,8.217438537730187,pole
17041,3706,παινιέσαι,9.743377484107391,8.217708406845306,Pregnant
17051,3708,σύντροφο,9.743964132018151,8.218247926685745,partner
17061,3711,αρχικώς,9.74455043597491,8.219056661060598,initially
17071,3713,άκουρους,9.745136396380753,8.21959545417708,hear
17081,3714,σηκώση,9.74572201363806,8.219864741912652,lift
17091,3717,κλάψες,9.746307288148506,8.220672170297252,cry
17101,3717,κλάψες,9.746892220313054,8.220672170297252,cry
17111,3718,προχωρώντας,9.747476810531971,8.220941168281389,proceeding
17121,3720,ακλουθώ,9.748061059204815,8.221478947267192,be heard
17131,3721,βοσκός,9.748644966730458,8.221747728346623,shepherd
17141,3724,αρμενίζω,9.749228533507058,8.222553638396958,sail
17151,3726,μελανός,9.74981175993208,8.223090551161533,bran
17161,3730,θρέμματάς,9.750394646402302,8.224163512637862,venerable
17171,3732,πυκνοί,9.750977193313805,8.224699561967235,dense
17181,3732,πυκνοί,9.751559401061966,8.224699561967235,dense
17191,3734,δασωμένος,9.752141270041491,8.225235324101668,wooded
17201,3735,στέκομαι,9.75272280064639,8.225503097566918,stand
17211,3738,δαναώνος,9.75330399326998,8.226305988015508,Danaon
17221,3739,προστάγματας,9.7538848483049,8.226573474977114,Ends
17231,3739,προστάγματας,9.7544653661431,8.226573474977114,Ends
17241,3741,μούταν,9.75504554717585,8.227108234348146,mud
17251,3741,μούταν,9.755625391793744,8.227108234348146,mud
17261,3741,μούταν,9.75620490038669,8.227108234348146,mud
17271,3742,γονατίσω,9.75678407334392,8.227375506834035,kneel down
17281,3742,γονατίσω,9.757362911053992,8.227375506834035,kneel down
17291,3745,ρήτορας,9.75794141390479,8.22817689595132,orator
17301,3746,γλυκόφωνη,9.758519582283522,8.228443883004033,sweetener
17311,3748,έσαζος,9.75909741657673,8.228977643358313,mealy
17321,3752,αλάστορας,9.75967491717028,8.230044310126114,slime
17331,3753,πελάγο,9.760252084449377,8.23031079913502,sea
17341,3758,πεζούρα,9.760828918798548,8.231642179973411,prosaic
17351,3759,αχαμνούς,9.761405420601672,8.231908243564177,mishap
17361,3761,στανικώς,9.761981590241948,8.232440158470336,stanically
17371,3762,ξήγαε,9.762557428101925,8.232706009860976,bang
17381,3763,κανένας,9.76313293456348,8.232971790593437,no one
17391,3765,αντριά,9.763708110007842,8.233503140233994,ant
17401,3766,κωλώνω,9.76428295481558,8.233768709217097,touch
17411,3766,κωλώνω,9.764857469366598,8.233768709217097,touch
17421,3768,κούρσεβαν,9.76543165404016,8.234299635696253,Kurtevan
17431,3769,παλιός,9.766005509214866,8.234564993267135,old
17441,3770,έβγαζος,9.766579035268668,8.234830280442056,ridden
17451,3771,παλιά,9.767152232578873,8.235095497258357,old
17461,3771,παλιά,9.767725101522128,8.235095497258357,old
17471,3771,παλιά,9.768297642474444,8.235095497258357,old
17481,3772,μεστός,9.768869855811184,8.235360643753348,concise
17491,3773,κότσα,9.769441741907062,8.235625719964311,blurred
17501,3774,γερατιάς,9.770013301136158,8.235890725928495,cranberry
17511,3774,γερατιάς,9.7705845338719,8.235890725928495,cranberry
17521,3774,γερατιάς,9.771155440487089,8.235890725928495,cranberry
17531,3776,τόθελα,9.771726021353874,8.236420527265391,stack
17541,3777,σκότωσος,9.77229627684378,8.236685322712457,scooter
17551,3777,σκότωσος,9.77286620732769,8.236685322712457,scooter
17561,3779,γερνούν,9.773435813175857,8.237214703349489,grow old
17571,3779,γερνούν,9.774005094757891,8.237214703349489,grow old
17581,3782,γερόντος,9.774574052442787,8.238008249218403,Lowering
17591,3784,παίζω,9.775142686598905,8.238536930171769,I'm playing
17601,3784,παίζω,9.77571099759397,8.238536930171769,I'm playing
17611,3785,ήβρε,9.776278985795086,8.23880116587155,rated
17621,3787,πυκνού,9.77684665156873,8.239329427901795,dense
17631,3787,πυκνού,9.77741399528076,8.239329427901795,dense
17641,3789,φουσάτο,9.777981017296408,8.239857411018601,foul
17651,3790,γιουρούσι,9.77854771798028,8.240121298076472,Jourusi
17661,3792,άρχιζαν,9.779114097696372,8.240648863374913,They started
17671,3794,προχωρώ,9.779680156808055,8.24117615049496,proceed
17681,3795,τράκο,9.780245895678089,8.24143968982973,trag
17691,3795,τράκο,9.780811314668616,8.24143968982973,trag
17701,3797,τούς,9.781376414141157,8.241966560231802,their
17711,3802,μάστορη,9.781941194456632,8.243282523048375,masturbator
17721,3805,καρτεράτος,9.782505655975346,8.244071270295786,cursor
17731,3807,πρώτας,9.783069799056989,8.244596756382498,first
17741,3808,αντικρύστε,9.783633624060649,8.244859395911256,vice
17751,3809,μήνημάς,9.784197131344804,8.245121966478605,message
17761,3812,καλοψημένα,9.784760321267326,8.245909264774093,well-done
17771,3815,θέτε,9.785323194185484,8.246695943718557,Site
17781,3817,τάγματάς,9.785885750455948,8.247220052745229,battalential
17791,3817,τάγματάς,9.786447990434777,8.247220052745229,battalential
17801,3820,ξεστόμομαι,9.787009914477434,8.24800570160062,beyond
17811,3821,αναμελάω,9.787571522938784,8.2482674474469,interplay
17821,3822,μετρούνε,9.7881328161731,8.248529124800218,count
17831,3823,αποθυμάς,9.788693794534046,8.248790733696413,remit
17841,3824,καταπιαστώ,9.789254458374703,8.249052274171293,detect
17851,3826,χαμένα,9.789814808047552,8.249575150000199,lost
17861,3827,γελαστώ,9.790374843904484,8.249836485425702,laugh
17871,3829,ξείπε,9.790934566296798,8.250358951477294,expect
17881,3830,παρακατεχώ,9.791493975575204,8.250620082174692,bellow
17891,3832,φιλικιώ,9.792053072089823,8.251142139090751,amic
17901,3833,ετούτας,9.792611856190192,8.251403065380556,liquor
17911,3835,σάζω,9.793170328225258,8.251924713801357,rail
17921,3836,ανεμοσκορπήσω,9.793728488543389,8.252185436003328,wind
17931,3837,λιοντόψυχος,9.794286337492364,8.252446090246952,liongy
17941,3838,τυδέας,9.794843875419383,8.252706676567644,threshold
17951,3840,στένελο,9.79540110267107,8.253227645581772,stanol
17961,3841,καπανέας,9.795958019593462,8.253488028345904,crafty
17971,3842,κρίμας,9.796514626532025,8.253748343328501,pity
17981,3845,αχαμνοτηρά,9.797070923831638,8.254528881939745,absurdly
17991,3848,σύστημα,9.79762691183662,8.255308811785596,system
18001,3849,ζαρώνω,9.798182590890704,8.255568653283746,shrivel
18011,3850,λέγανε,9.798737961337055,8.25582842728183,they were saying
18021,3850,λέγανε,9.79929302351827,8.25582842728183,they were saying
18031,3851,τούβγαινε,9.799847777776368,8.25608813381491,brought
18041,3851,τούβγαινε,9.800402224452805,8.25608813381491,brought
18051,3852,πολυνείκη,9.800956363888462,8.256347772918016,polynitig
18061,3853,γυρέψω,9.801510196423664,8.256607344626158,turn
18071,3854,τάζω,9.802063722398165,8.256866848974312,tap
18081,3855,αχαμνά,9.802616942151154,8.25712628599743,groin
18091,3856,αψηλόβουρλος,9.80316985602126,8.257385655730436,blink
18101,3858,παχιά,9.803722464346553,8.257904193465674,thick
18111,3859,θηβαίος,9.804274767464536,8.258163361537619,Theban
18121,3862,ετεοκλή,9.804826765712155,8.258940462988459,permanent
18131,3862,ετεοκλή,9.805378459425809,8.258940462988459,permanent
18141,3862,ετεοκλή,9.805929848941323,8.258940462988459,permanent
18151,3863,αντροκάλεσε,9.806480934593978,8.259199362666282,threw
18161,3863,αντροκάλεσε,9.807031716718498,8.259199362666282,threw
18171,3863,αντροκάλεσε,9.807582195649056,8.259199362666282,threw
18181,3866,μαίος,9.808132371719273,8.259975659768276,May
18191,3868,πολυφόντη,9.808682245262217,8.260492856573185,polyford
18201,3871,αφτωνής,9.809231816610408,8.261268150577648,dedication
18211,3874,άφηκε,9.80978108609582,8.262042843966942,tipped
18221,3877,νά,9.810330054049878,8.262816937670928,to
18231,3878,τυδιά,9.810878720803466,8.263074835802596,cheese
18241,3880,καλύτερο,9.811427086686914,8.263590432617319,better
18251,3881,διομήδης,9.81197515203002,8.263848131368906,diomedide
18261,3882,σεβάστηκε,9.812522917162037,8.264105763728956,been respected
18271,3883,ψεφτιής,9.813070382411665,8.264363329731667,indigestive
18281,3883,ψεφτιής,9.813617548107086,8.264363329731667,indigestive
18291,3884,λέμε,9.814164414575924,8.264620829411216,we say
18301,3886,εφταπορτωμένη,9.814710982145282,8.265135629937385,fledged
18311,3889,άσκημας,9.815257251141714,8.265907334155747,aimless
18321,3889,άσκημας,9.815803221891244,8.265907334155747,aimless
18331,3890,βγάλη,9.816348894719363,8.266164436612492,out
18341,3893,κλείσ,9.816894269951032,8.266935347610456,close
18351,3894,κατηγοράω,9.817439347910677,8.267192185932146,categorize
18361,3895,γενναίους,9.817984128922188,8.267448958304849,brave
18371,3898,νικηθούνε,9.818528613308937,8.268218880067506,victorial
18381,3899,σκλαβώσω,9.819072801393764,8.268475388982598,squash
18391,3901,νικηθούμε,9.81961669349898,8.268988209506656,victim
18401,3901,νικηθούμε,9.820160289946374,8.268988209506656,victim
18411,3901,νικηθούμε,9.820703591057208,8.268988209506656,victim
18421,3903,φριχτάς,9.821246597152218,8.269500767180615,horribly
18431,3906,τρομάρα,9.821789308551622,8.270269111436624,fright
18441,3909,ξυπνώ,9.822331725575118,8.271036865792954,awake
18451,3912,μουγκρίζοντα,9.822873848541882,8.271804031154709,smell
18461,3916,κορφοστρογγυλωμένος,9.82341567777057,8.272826003650401,nucleart
18471,3918,άχνη,9.82395721357932,8.273336598504486,powder
18481,3918,άχνη,9.824498456285756,8.273336598504486,powder
18491,3919,πρόσταζαν,9.825039406206988,8.273591798199632,pretended
18501,3920,θάλεγες,9.825580063659602,8.273846932784508,breach
18511,3921,ροβόλαε,9.826120428959683,8.27410200229233,pear
18521,3924,ολωνώνος,9.826660502422802,8.274866820685254,coupled
18531,3926,φορώντα,9.82720028436401,8.275376374836407,wearer
18541,3930,αρμεχτώ,9.827739775097854,8.276394704863307,soil
18551,3933,βελάζω,9.828278974938373,8.27715777243181,bellow
18561,3935,λαλητός,9.8288178841991,8.277666160851503,lucine
18571,3935,λαλητός,9.829356503193052,8.277666160851503,lucine
18581,3935,λαλητός,9.829894832232757,8.277666160851503,lucine
18591,3938,φόβος,9.830432871630215,8.278428259199071,fear
18601,3941,αδερφή,9.83097062169695,8.279189777195004,sister
18611,3944,μικροσταίνομαι,9.831508082743964,8.279950715722526,micro
18621,3944,μικροσταίνομαι,9.832045255081765,8.279950715722526,micro
18631,3947,άσβυστο,9.832582139020351,8.280711075662847,lime
18641,3947,άσβυστο,9.833118734869243,8.280711075662847,lime
18651,3947,άσβυστο,9.833655042937448,8.280711075662847,lime
18661,3950,κουντρούνε,9.834191063533472,8.281470857895167,saturine
18671,3952,ταραχή,9.834726796965336,8.281977058867758,agitation
18681,3952,ταραχή,9.835262243540562,8.281977058867758,agitation
18691,3954,κολυμπώ,9.835797403566175,8.282483003730562,swim
18701,3956,κατεβώ,9.83633227734872,8.282988692742602,come down
18711,3958,βρόχινος,9.836866865194231,8.28349412616251,pluvious
18721,3962,κρότο,9.837401167408268,8.284504227258497,click
18731,3966,φωνάζανε,9.837935184295892,8.285513309079741,they shouted
18741,3971,χέπωλος,9.83846891616168,8.286773231131251,resplendant
18751,3971,χέπωλος,9.83900236330972,8.286773231131251,resplendant
18761,3975,κούτελο,9.83953552604361,8.287780027088433,forehead
18771,3975,κούτελο,9.840068404666471,8.287780027088433,forehead
18781,3978,σκοτείνιασε,9.840600999480936,8.288534459413917,scream
18791,3980,λυσσασμένος,9.841133310789152,8.289037098278483,rabid
18801,3981,ελεφήνορα,9.841665338892785,8.289288323000317,detail
18811,3983,αβάντα,9.84219708409302,8.289790583181643,abanda
18821,3986,γυμνώσω,9.842728546690564,8.29054350077274,nude
18831,3987,νεκρό,9.84325972698564,8.290794347381356,dead
18841,3988,πλεβράς,9.843790625278,8.291045131081729,tractor
18851,3990,έσκυψος,9.844321241866911,8.29154650988391,embossed
18861,3990,έσκυψος,9.844851577051172,8.29154650988391,embossed
18871,3991,σκυλήσος,9.845381631129095,8.291797105048733,dog
18881,3994,λύκος,9.845911404398532,8.29254851397576,wolf
18891,3996,καρφώνω,9.846440897156851,8.293049139768444,peg
18901,3999,λέφτερος,9.846970109700957,8.293799608846818,boot
18911,4001,αγόρι,9.847499042327271,8.294299608857235,boy
18921,4003,κατέβαινε,9.84802769533176,8.294799358992574,descended
18931,4005,γιδοπρόβατάς,9.84855606900991,8.29529885950246,squeaky
18941,4006,γεροκομώ,9.84908416365674,8.295548516225763,adorrelate
18951,4008,τούκοψε,9.84961197956681,8.2960476427647,stolen
18961,4010,τελαμώνα,9.850139517034204,8.296546520300614,Telmona
18971,4010,τελαμώνα,9.850666776352544,8.296546520300614,Telmona
18981,4011,ώμο,9.851193757814992,8.296795865770052,shoulder
18991,4012,λέφκας,9.851720461714246,8.297045149081827,lefker
19001,4016,κλώνος,9.852246888342531,8.298041661371565,clone
19011,4020,μπαλτά,9.852773037991629,8.299037181613066,ballet
19021,4024,γύρο,9.85329891095284,8.300031711779575,round
19031,4026,ξάπλωσε,9.853824507517029,8.300528606199737,lay down
19041,4027,σημοήσο,9.85434982797458,8.300776960851454,notion
19051,4028,άντιφος,9.854874872615436,8.301025253838453,uniform
19061,4029,λέφκο,9.855399641729074,8.301273485191347,lefcher
19071,4032,σιμοήσος,9.855924135604518,8.302017809751204,molo
19081,4033,κουφάρι,9.85644835453034,8.302265794873367,carcass
19091,4035,γλίστρώ,9.85697229879466,8.302761580704049,glide
19101,4038,λαμπρά,9.857495968685136,8.303504798872783,brilliantly
19111,4039,κώλωσαν,9.858019364488982,8.303752415563412,bored
19121,4040,κάπιον,9.85854248649296,8.303999970955196,chip
19131,4042,δημοκός,9.85906533498338,8.304494897963567,demo
19141,4044,άβυδο,9.859587910246107,8.304989580140361,abyus
19151,4047,ακόντομαι,9.86011021256656,8.305731144875866,linger
19161,4049,μηλίγγι,9.860632242229698,8.30622521603216,calf
19171,4050,μάτια,9.861153999520049,8.306472160100585,eyes
19181,4051,βροντάω,9.861675484721689,8.30671904320269,vintage
19191,4052,πόδομαι,9.862196698118249,8.306965865368573,bewilder
19201,4054,νεκρού,9.862717639992916,8.307459327011946,dead
19211,4054,νεκρού,9.863238310628445,8.307459327011946,dead
19221,4056,χολόσκασε,9.863758710307131,8.30795254527102,cholen
19231,4056,χολόσκασε,9.864278839310847,8.30795254527102,cholen
19241,4056,χολόσκασε,9.864798697921016,8.30795254527102,cholen
19251,4057,σαρκοσφάχτης,9.865318286418624,8.308199063206446,cheweless
19261,4060,χορταίνω,9.865837605084222,8.308938252595778,satiate
19271,4061,πολύσκιαχτος,9.86635665419792,8.309184527686298,multicolor
19281,4063,μυριοδόξαστη,9.866875434039397,8.309676895987726,briar
19291,4064,οκνάς,9.867393944887889,8.309922989258318,ocnas
19301,4067,ριζικό,9.867912187022208,8.310660905907225,radical
19311,4070,αστράγαλο,9.868430160720726,8.311398278436641,ankle
19321,4074,πούρθε,9.868947866261385,8.31238059678675,poured
19331,4077,άπονος,9.869465303921691,8.313116702819253,unsympathetic
19341,4078,τούσπασε,9.86998247397873,8.3133619511344,topped
19351,4078,τούσπασε,9.870499376709148,8.3133619511344,topped
19361,4081,πείρος,9.871016012389166,8.314097335405807,pin
19371,4084,χύθηκαν,9.871532381294577,8.314832179284556,spilled
19381,4085,σβύστηκε,9.872048483700748,8.315077007294104,It was quenched
19391,4087,θόα,9.87256431988262,8.315566483564277,shaft
19401,4089,πλεμόνι,9.873079890114704,8.316055720364643,male
19411,4089,πλεμόνι,9.873595194671092,8.316055720364643,male
19421,4091,τραβώντας,9.874110233825451,8.316544717929398,pulling
19431,4094,τούβγαλε,9.874625007851026,8.317277766221235,tip
19441,4095,θράκα,9.87513951702064,8.31752199628717,cinder
19451,4096,φανταχτερός,9.875653761606692,8.317766166719343,fancy
19461,4097,άμπωξαν,9.876167741881163,8.318010277546872,abomed
19471,4098,ξαπλωμένοι,9.87668145811562,8.318254328798846,lying down
19481,4101,επειγώνε,9.877194910581204,8.31898612539206,emergency
19491,4101,επειγώνε,9.87770809954864,8.31898612539206,emergency
19501,4102,σαστίσω,9.87822102528824,8.319229938632326,quash
19511,4104,καταμεσύς,9.878733688069898,8.319717386850606,division
19521,4104,καταμεσύς,9.879246088163091,8.319717386850606,division
19531,4105,σκουντώ,9.879758225836891,8.31996102188653,nudge
19541,4107,θάβλεπε,9.880270101359944,8.320448113956559,bell
19551,4107,θάβλεπε,9.88078171500049,8.320448113956559,bell
19561,4107,θάβλεπε,9.88129306702636,8.320448113956559,bell
19571,4107,θάβλεπε,9.88180415770497,8.320448113956559,bell
19581,4108,τούκαιγος,9.882314987303326,8.32069157104845,tuken
19591,4110,θερινό,9.882825556088031,8.32117830749028,summer
