lexemes_read,unique_lexemes_read,most_recent_unique_lexeme,log_lexemes_read,log_unique_lexemes_read,english_translation
28021,4247,climat,10.240709508047887,8.353968130313271,weather
28031,4249,thermomètre,10.24106631958382,8.354438940114811,thermometer
28041,4250,degrer,10.241423003850691,8.354674261918463,debate
28051,4251,centigrades,10.24177956093926,8.35490952835879,Centigrade
28061,4255,autrement,10.242135990940184,8.355850041007475,otherwise
28071,4256,abrité,10.242492293944023,8.35608503102148,sheltered
28081,4256,abrité,10.242848470041247,8.35608503102148,sheltered
28091,4257,ouest,10.24320451932223,8.356319965828153,Where is
28101,4257,ouest,10.24356044187724,8.356319965828153,Where is
28111,4259,bestial,10.243916237796457,8.356789669923213,bestial
28121,4260,exhalent,10.24427190716996,8.357024439263416,exhale
28131,4264,oxygèn,10.244627450087735,8.357962965845681,oxygen
28141,4266,pomper,10.24498286663967,8.358431899031295,pump
28151,4268,émanation,10.24533815691556,8.358900612421644,emanation
28161,4271,combiner,10.2456933210051,8.359603270841466,combine
28171,4272,électricité,10.246048358997896,8.35983738064003,electricity
28181,4272,électricité,10.24640327098345,8.35983738064003,electricity
28191,4277,dis,10.246758057051174,8.361007108226909,say
28201,4280,tempérer,10.247112717290388,8.361708288575842,temper
28211,4280,tempérer,10.247467251790306,8.361708288575842,temper
28221,4282,sud-,10.247821660640062,8.362175469149628,South-
28231,4284,seine,10.24817594392868,8.36264243156764,Seine
28241,4285,russie,10.248530101745104,8.36287583103188,Russia
28251,4285,russie,10.248884134178171,8.36287583103188,Russia
28261,4286,oh,10.249238041316636,8.363109176033522,Oh
28271,4287,nomme,10.249591823249144,8.363342466597977,appointed
28281,4289,lisière,10.24994548006426,8.36380888451688,edge
28291,4289,lisière,10.25029901185045,8.36380888451688,edge
28301,4289,lisière,10.250652418696085,8.36380888451688,edge
28311,4291,admirable,10.251005700689444,8.364275084991524,admirable
28321,4291,admirable,10.25135885791871,8.364275084991524,admirable
28331,4291,admirable,10.251711890471976,8.364275084991524,admirable
28341,4291,admirable,10.252064798437244,8.364275084991524,admirable
28351,4295,limite,10.252417581902414,8.365206834418355,limit
28361,4297,âm,10.2527702409553,8.365672383774996,Â
28371,4297,âm,10.253122775683622,8.365672383774996,Â
28381,4298,voyager,10.253475186175006,8.365905077202456,to travel
28391,4298,voyager,10.253827472516983,8.365905077202456,to travel
28401,4300,charme,10.254179634797,8.366370301681654,charm
28411,4302,glacier,10.254531673102404,8.366835309827675,glacier
28421,4306,torrent,10.25488358752045,8.367764677924308,torrent
28431,4308,précipice,10.255235378138304,8.36822903827628,precipit
28441,4310,entrouvrent,10.25558704504304,8.368693183097793,come
28451,4310,entrouvrent,10.255938588321635,8.368693183097793,come
28461,4312,célèbre,10.256290008060986,8.369157112588834,popular
28471,4312,célèbre,10.256641304347884,8.369157112588834,popular
28481,4314,imposant,10.25699247726904,8.369620826949102,imposing
28491,4314,imposant,10.257343526911065,8.369620826949102,imposing
28501,4314,imposant,10.25769445336048,8.369620826949102,imposing
28511,4314,imposant,10.258045256703726,8.369620826949102,imposing
28521,4314,imposant,10.25839593702714,8.369620826949102,imposing
28531,4315,ravir,10.258746494416974,8.36985260351753,ravish
28541,4317,logeait,10.259096928959387,8.370315995555478,lodged
28551,4317,logeait,10.259447240740451,8.370315995555478,lodged
28561,4317,logeait,10.259797429846149,8.370315995555478,lodged
28571,4317,logeait,10.26014749636236,8.370315995555478,lodged
28581,4318,énumérer,10.26049744037489,8.370547611074752,enumerate
28591,4320,habitant,10.260847261969444,8.371010681238156,inhabitant
28601,4321,renseignement,10.261196961231647,8.371242135931933,intelligence
28611,4322,tuvach,10.26154653824702,8.371473537066832,tuvach
28621,4324,préférer,10.261895993101012,8.371936178759098,prefer
28631,4326,connaissez,10.262245325878965,8.372398606513004,know
28641,4327,verrai,10.262594536666144,8.372629740224884,verrai
28651,4327,verrai,10.262943625547717,8.372629740224884,verrai
28661,4328,honneur,10.263292592608767,8.372860820526318,honor
28671,4329,propos,10.26364143793429,8.37309184744198,about
28681,4330,yanoda,10.263990161609186,8.373322820996535,yanoda
28691,4333,jouir,10.264338763718271,8.374015421739909,enjoy
28701,4334,confortable,10.264687244346277,8.374246182096304,comfortable
28711,4334,confortable,10.265035603577836,8.374246182096304,comfortable
28721,4334,confortable,10.2653838414975,8.374246182096304,comfortable
28731,4335,fournir,10.265731958189727,8.374476889214643,to supply
28741,4336,buanderie,10.266079953738895,8.374707543119483,laundry
28751,4337,fruitier,10.266427828229292,8.374938143835367,fruit
28761,4338,construire,10.266775581745106,8.37516869138682,to build
28771,4338,construire,10.267123214370452,8.37516869138682,to build
28781,4340,bière,10.267470726189352,8.375629627094451,beer
28791,4341,jardinage,10.267818117285737,8.375860015299594,gardening
28801,4343,guèr,10.268165387743457,8.376320632534823,guema
28811,4343,guèr,10.26851253764627,8.376320632534823,guema
28821,4344,quell,10.268859567077849,8.37655086161377,quell
28831,4344,quell,10.269206476121775,8.37655086161377,quell
28841,4344,quell,10.269553264861557,8.37655086161377,quell
28851,4345,brûl,10.269899933380591,8.376781037699493,burn
28861,4345,brûl,10.270246481762213,8.376781037699493,burn
28871,4345,brûl,10.270592910089658,8.376781037699493,burn
28881,4346,passent,10.270939218446076,8.377011160816375,pass
28891,4347,enlacer,10.271285406914537,8.377241230988792,enlace
28901,4348,fiction,10.27163147557801,8.3774712482411,fiction
28911,4349,mêle,10.271977424519395,8.37770121259764,mingle
28921,4350,palpiter,10.272323253821504,8.37793112408273,palpitate
28931,4350,palpiter,10.272668963567046,8.37793112408273,palpitate
28941,4350,palpiter,10.273014553838664,8.37793112408273,palpitate
28951,4351,image,10.273360024718905,8.37816098272068,picture
28961,4352,exposition,10.273705376290232,8.378390788535778,exposure
28971,4353,délié,10.274050608635028,8.378620541552298,fooled
28981,4354,poète,10.274395721835582,8.378850241794492,poet
28991,4355,prose,10.274740715974104,8.379079889286603,prose
29001,4355,prose,10.275085591132717,8.379079889286603,prose
29011,4355,prose,10.275430347393456,8.379079889286603,prose
29021,4355,prose,10.27577498483828,8.379079889286603,prose
29031,4357,héros,10.276119503549053,8.379539026117442,hero
29041,4357,héros,10.27646390360756,8.379539026117442,hero
29051,4357,héros,10.276808185095502,8.379539026117442,hero
29061,4358,écartent,10.277152348094496,8.379768515504566,throw away
29071,4359,désenchantement,10.277496392686066,8.379997952238393,disenchantment
29081,4360,noble,10.277840318951666,8.38022733634308,noble
29091,4360,noble,10.278184126972656,8.38022733634308,noble
29101,4360,noble,10.278527816830314,8.38022733634308,noble
29111,4362,ressource,10.278871388605838,8.380685946761574,resource
29121,4362,ressource,10.279214842380336,8.380685946761574,resource
29131,4363,abonné,10.279558178234838,8.38091517312361,subscriber
29141,4363,abonné,10.279901396250288,8.38091517312361,subscriber
29151,4363,abonné,10.28024449650755,8.38091517312361,subscriber
29161,4367,rousseau,10.280587479087396,8.381831553485561,rousseau
29171,4368,delille,10.280930344070526,8.38206051742474,delill
29181,4372,fanal,10.28127309153755,8.382975849296429,fanal
29191,4372,fanal,10.281615721568995,8.382975849296429,fanal
29201,4376,alentours,10.281958234245314,8.383890344101816,surrounding
29211,4376,alentours,10.282300629646866,8.383890344101816,surrounding
29221,4379,savate,10.282642907853932,8.384575666801398,savat
29231,4379,savate,10.28298506894671,8.384575666801398,savat
29241,4380,entrebâillée,10.28332711300532,8.384804003370492,stupid
29251,4380,entrebâillée,10.283669040109793,8.384804003370492,stupid
29261,4382,aperçût,10.284010850340085,8.385260520155413,caught sight
29271,4383,causant,10.28435254377606,8.38548870041881,causing
29281,4383,causant,10.284694120497512,8.38548870041881,causing
29291,4383,causant,10.285035580584143,8.38548870041881,causing
29301,4386,tuyauter,10.285376924115589,8.386172928977834,piping
29311,4386,tuyauter,10.28571815117138,8.386172928977834,piping
29321,4387,sortait,10.286059261830983,8.386400901166214,went out
29331,4387,sortait,10.28640025617378,8.386400901166214,went out
29341,4388,deviser,10.286741134279072,8.38662882139512,budge
29351,4388,deviser,10.287081896226075,8.38662882139512,budge
29361,4390,sympathie,10.28742254209393,8.387084506069217,sympathy
29371,4391,titre,10.287763071961688,8.387312270561717,title
29381,4391,titre,10.288103485908332,8.387312270561717,title
29391,4392,parlèrent,10.288443784012753,8.387539983189367,Spoke
29401,4392,parlèrent,10.288783966353764,8.387539983189367,Spoke
29411,4392,parlèrent,10.289124033010108,8.387539983189367,Spoke
29421,4393,levèrent,10.28946398406043,8.38776764397578,lift
29431,4393,levèrent,10.289803819583309,8.38776764397578,lift
29441,4394,lantern,10.290143539657238,8.387995252944556,Lantern
29451,4394,lantern,10.290483144360632,8.387995252944556,Lantern
29461,4396,boiter,10.290822633771825,8.388450315523512,limp
29471,4396,boiter,10.291162007969064,8.388450315523512,limp
29481,4396,boiter,10.291501267030537,8.388450315523512,limp
29491,4396,boiter,10.29184041103433,8.388450315523512,limp
29501,4397,grise,10.292179440058462,8.388677769180811,grey
29511,4397,grise,10.292518354180867,8.388677769180811,grey
29521,4397,grise,10.292857153479408,8.388677769180811,grey
29531,4398,bonsoir,10.293195838031854,8.388905171114706,Good evening
29541,4399,disperser,10.293534407915912,8.389132521348719,disperse
29551,4399,disperser,10.2938728632092,8.389132521348719,disperse
29561,4400,craquèrent,10.294211203989256,8.389359819906353,cracked
29571,4400,craquèrent,10.294549430333548,8.389359819906353,cracked
29581,4400,craquèrent,10.294887542319458,8.389359819906353,cracked
29591,4401,brouillard,10.295225540024292,8.38958706681109,fog
29601,4401,brouillard,10.295563423525277,8.38958706681109,fog
29611,4401,brouillard,10.295901192899562,8.38958706681109,fog
29621,4401,brouillard,10.296238848224217,8.38958706681109,fog
29631,4402,matelas,10.296576389576238,8.389814262086407,mattress
29641,4402,matelas,10.296913817032536,8.389814262086407,mattress
29651,4403,négligemment,10.297251130669952,8.390041405755754,carelessly
29661,4404,première,10.297588330565242,8.390268497842571,first
29671,4405,arrivée,10.297925416795092,8.39049553837028,arrival
29681,4406,celui-ci,10.298262389436102,8.39072252736229,this one
29691,4406,celui-ci,10.2985992485648,8.39072252736229,this one
29701,4408,phase,10.298935994257638,8.391176350832751,phase
29711,4408,phase,10.299272626590986,8.391176350832751,phase
29721,4408,phase,10.29960914564114,8.391176350832751,phase
29731,4409,consommer,10.299945551484315,8.391403185357937,use
29741,4409,consommer,10.30028184419666,8.391403185357937,use
29751,4409,consommer,10.300618023854234,8.391403185357937,use
29761,4411,inclination,10.300954090533024,8.39185670010494,inclination
29771,4411,inclination,10.301290044308947,8.39185670010494,inclination
29781,4411,inclination,10.301625885257833,8.39185670010494,inclination
29791,4411,inclination,10.301961613455438,8.39185670010494,inclination
29801,4411,inclination,10.30229722897745,8.39185670010494,inclination
29811,4411,inclination,10.302632731899472,8.39185670010494,inclination
29821,4412,exposer,10.302968122297036,8.392083380373393,expose
29831,4412,exposer,10.303303400245593,8.392083380373393,expose
29841,4413,timide,10.303638565820524,8.392310009269547,timid
29851,4415,participe,10.303973619097128,8.392763113038061,participle
29861,4416,dissimulation,10.304308560150634,8.392989587956931,concealment
29871,4417,raisonner,10.304643389056194,8.393216011596527,reason
29881,4419,remarquable,10.304978105888882,8.39366870513074,remarkable
29891,4420,talent,10.305312710723696,8.393894975071744,talent
29901,4421,aquarelle,10.305647203635566,8.394121193826242,watercolor
29911,4421,aquarelle,10.30598158469934,8.394121193826242,watercolor
29921,4423,considérait,10.306315853989789,8.394573477868327,consider
29931,4426,complaisance,10.306650011581617,8.395251520610994,complacency
29941,4426,complaisance,10.306984057549448,8.395251520610994,complacency
29951,4428,lymphatique,10.307317991967832,8.395703293828527,lymphatic
29961,4429,justin,10.307651814911244,8.395929103923198,justin
29971,4430,arrière-cousin,10.307985526454086,8.39615486303918,back cousin
29981,4431,charité,10.308319126670684,8.39638057119949,charity
29991,4431,charité,10.30865261563529,8.39638057119949,charity
30001,4432,renseigner,10.308985993422082,8.39660622842712,to inform
30011,4434,goûta,10.309319260105164,8.397057390176256,telle
30021,4437,cave,10.309652415758563,8.39773375137891,cellar
30031,4439,indiquer,10.30998546045624,8.398184404834035,indicate
30041,4439,indiquer,10.310318394272077,8.398184404834035,indicate
30051,4440,beurre,10.310651217279874,8.39840965542627,butter
30061,4444,mortuaire,10.310983929553371,8.39931015075952,mortuary
30071,4444,mortuaire,10.311316531166227,8.39931015075952,mortuary
30081,4444,mortuaire,10.311649022192036,8.39931015075952,mortuary
30091,4444,mortuaire,10.3119814027043,8.39931015075952,mortuary
30101,4446,obséquieux,10.31231367277647,8.399760094524142,obsequious
30111,4448,ventôse,10.31264583248191,8.400209835930418,vent
30121,4453,porteur,10.312977881893913,8.401333305321703,carrier
30131,4454,diplôme,10.3133098210857,8.401557847817314,diploma
30141,4456,mander,10.313641650130425,8.40200678160712,mandate
30151,4457,procureur,10.313973369101156,8.402231172946555,prosecutor
30161,4459,hermine,10.314304978070902,8.402679804627477,ermine
30171,4460,toqu,10.31463647711259,8.40290404501411,toqu
30181,4461,audience,10.31496786629908,8.403128235128264,audience
30191,4462,gendarme,10.315299145703156,8.403352374992478,gendarme
30201,4462,gendarme,10.315630315397533,8.403352374992478,gendarme
30211,4462,gendarme,10.315961375454853,8.403352374992478,gendarme
30221,4463,basse-fosse,10.316292325947678,8.40357646462927,bass pit
30231,4464,disséminé,10.316623166948512,8.403800504061147,disseminated
30241,4464,disséminé,10.316953898529778,8.403800504061147,disseminated
30251,4464,disséminé,10.31728452076383,8.403800504061147,disseminated
30261,4465,admonition,10.317615033722944,8.4040244933106,admonition
30271,4466,affaiblit,10.317945437479338,8.404248432400102,weakened
30281,4467,maire,10.318275732105144,8.404472321352118,mayor
30291,4467,maire,10.31860591767243,8.404472321352118,mayor
30301,4467,maire,10.318935994253192,8.404472321352118,mayor
30311,4468,gratitude,10.319265961919356,8.404696160189092,gratitude
30321,4468,gratitude,10.319595820742771,8.404696160189092,gratitude
30331,4468,gratitude,10.319925570795222,8.404696160189092,gratitude
30341,4468,gratitude,10.32025521214842,8.404696160189092,gratitude
30351,4468,gratitude,10.320584744874,8.404696160189092,gratitude
30361,4468,gratitude,10.320914169043537,8.404696160189092,gratitude
30371,4468,gratitude,10.321243484728525,8.404696160189092,gratitude
30381,4470,employa,10.321572692000396,8.405143687607614,employ
30391,4470,employa,10.321901790930502,8.405143687607614,employ
30401,4471,peintre,10.322230781590136,8.405367376233981,painter
30411,4472,préoccupaient,10.322559664050509,8.405591014834934,worried
30421,4474,réparation,10.32288843838277,8.406038142050075,repair
30431,4474,réparation,10.323217104657996,8.406038142050075,repair
30441,4474,réparation,10.323545662947192,8.406038142050075,repair
30451,4477,transport,10.323874113321294,8.406708458240965,transport
30461,4477,transport,10.324202455851168,8.406708458240965,transport
30471,4478,cahot,10.324530690607611,8.4069317971587,jolt
30481,4480,quincampoix,10.32485881766135,8.40737832540903,quincampoix
30491,4480,quincampoix,10.32518683708304,8.40737832540903,quincampoix
30501,4481,chérir,10.32551474894327,8.407601514786142,cherish
30511,4482,lien,10.32584255331256,8.407824654360873,link
30521,4484,complexe,10.326170250261358,8.40827078419205,complex
30531,4484,complexe,10.32649783986004,8.40827078419205,complex
30541,4486,corset,10.326825322178925,8.408716715080153,corset
30551,4486,corset,10.327152697288245,8.408716715080153,corset
30561,4486,corset,10.327479965258176,8.408716715080153,corset
30571,4486,corset,10.327807126158824,8.408716715080153,corset
30581,4486,corset,10.32813418006022,8.408716715080153,corset
30591,4486,corset,10.328461127032336,8.408716715080153,corset
30601,4487,caressante,10.328787967145065,8.408939605975984,caressing
30611,4488,engendré,10.329114700468232,8.409162447202533,generates
30621,4489,délecter,10.329441327071608,8.409385238781931,deliver
30631,4490,humain,10.329767847024875,8.4096079807363,human
30641,4491,sérénité,10.330094260397669,8.409830673087738,serenity
30651,4492,délivrer,10.330420567259534,8.410053315858335,issue
30661,4492,délivrer,10.330746767679962,8.410053315858335,issue
30671,4492,délivrer,10.331072861728376,8.410053315858335,issue
30681,4493,béguin,10.331398849474123,8.41027590907016,bege
30691,4495,renoncer,10.33172473098649,8.410720946905721,to renouncer
30701,4496,ouvrière,10.332050506334692,8.410943391573527,factory Girl
30711,4497,discuter,10.33237617558788,8.411165786770708,to discuss
30721,4497,discuter,10.332701738815134,8.411165786770708,to discuss
30731,4498,origine,10.333027196085467,8.411388132519262,origin
30741,4499,atténuer,10.333352547467827,8.411610428841172,mitigate
30751,4499,atténuer,10.333677793031091,8.411610428841172,mitigate
30761,4499,atténuer,10.334002932844076,8.411610428841172,mitigate
30771,4499,atténuer,10.33432796697552,8.411610428841172,mitigate
30781,4500,mâle,10.334652895494106,8.411832675758411,male
30791,4501,impuissance,10.334977718468442,8.412054873292933,incapacity
30801,4501,impuissance,10.335302435967074,8.412054873292933,incapacity
30811,4502,obstacle,10.33562704805848,8.412277021466677,obstacle
30821,4504,flexible,10.335951554811068,8.412721169819527,flexible
30831,4505,mollesse,10.336275956293182,8.412943170042439,molel
30841,4506,dépendance,10.336600252573104,8.41316512099219,addiction
30851,4507,palpite,10.336924443719042,8.413387022690648,palpitate
30861,4509,convenance,10.33724852979914,8.413830678421084,convenience
30871,4511,levant,10.33757251088148,8.414274137408396,Levant
30881,4511,levant,10.33789638703407,8.414274137408396,Levant
30891,4512,embrassa,10.33822015832486,8.414495793177895,kissed
30901,4512,embrassa,10.33854382482173,8.414495793177895,kissed
30911,4514,provisoire,10.338867386592495,8.414938957377482,provisional
30921,4515,entrebâiller,10.339190843704902,8.415160465851086,staggering
30931,4517,convalescence,10.339514196226636,8.415603335654604,convalescence
30941,4517,convalescence,10.339837444225314,8.415603335654604,convalescence
30951,4519,terminaison,10.340160587768484,8.41604600941128,termination
30961,4523,galsuinde,10.34048362692364,8.416930769477844,gallsuind
30971,4525,léocadie,10.340806561758198,8.417372856134026,liocadius
30981,4525,léocadie,10.341129392339514,8.417372856134026,liocadius
30991,4526,calendrier,10.341452118734878,8.417593826193484,calendar
31001,4527,étranger,10.34177474101152,8.417814747435958,foreigner
31011,4527,étranger,10.342097259236594,8.417814747435958,foreigner
31021,4530,excessivemer,10.3424196734772,8.41847721847708,excessive
31031,4531,récrier,10.342741983800368,8.418697944667139,stratum
31041,4532,pécheur,10.34306419027306,8.418918622147897,sinner
31051,4533,prédilection,10.34338629296218,8.41913925094085,predilection
31061,4536,systèmelà,10.343708291934568,8.419800845407588,system
31071,4539,gloire,10.344030187256989,8.420462002456466,glory
31081,4541,concession,10.344351978996151,8.420902531097951,concession
31091,4545,oeuvre,10.344673667218704,8.421783006611578,artwork
31101,4547,philosophique,10.344995251991222,8.42222295382501,philosophical
31111,4551,étouffer,10.345316733380216,8.423102268016642,to choke
31121,4552,sensible,10.345638111452145,8.423321975806166,sensitive
31131,4553,fanatisme,10.345959386273387,8.423541635334782,fanaticism
31141,4554,tragédie,10.346280557910273,8.423761246623686,tragedy
31151,4556,applaudir,10.346601626429049,8.424200324567073,applaud
31161,4556,applaudir,10.346922591895922,8.424200324567073,applaud
31171,4556,applaudir,10.347243454377017,8.424200324567073,applaud
31181,4557,transporter,10.3475642139384,8.424419791263883,carry
31191,4560,avantag,10.34788487064608,8.425077902508432,advantage
31201,4562,confusion,10.348205424565991,8.425516402844334,confusion
31211,4563,couronner,10.348525875764018,8.425735580927402,crown
31221,4564,racine,10.34884622430597,8.425954710981966,root
31231,4564,racine,10.349166470257597,8.425954710981966,root
31241,4565,berthe,10.349486613684585,8.426173793029069,berthe
31251,4565,berthe,10.34980665465256,8.426173793029069,berthe
31261,4565,berthe,10.35012659322708,8.426173793029069,berthe
31271,4567,produit,10.350446429473651,8.426611813185,product
31281,4568,établissement,10.350766163457704,8.426830751335846,establishment
31291,4570,guimauve,10.35108579524461,8.42726848388825,marshmallow
31301,4572,placard,10.351405324899678,8.427706024914702,cupboard
31311,4572,placard,10.35172475248816,8.427706024914702,cupboard
31321,4573,échauffer,10.35204407807524,8.427924723658055,warm
31331,4574,entonner,10.35236330172604,8.428143374582726,sing
31341,4575,barcarolle,10.352682423505618,8.428361977709622,barcarolle
31351,4577,empire,10.353001443478972,8.428799040653642,empire
31361,4578,exigea,10.353320361711043,8.429017500512511,required
31371,4578,exigea,10.3536391782667,8.429017500512511,required
31381,4578,exigea,10.353957893210753,8.429017500512511,required
31391,4582,bournisien,10.354276506607956,8.42989086301344,bournisian
31401,4584,guerre,10.354595018522993,8.430327258394575,war
31411,4586,interposer,10.354913429020494,8.43076346341785,interpose
31421,4586,interposer,10.35523173816502,8.43076346341785,interpose
31431,4588,demi-tasse,10.355549946021076,8.431199478249262,half cup
31441,4588,demi-tasse,10.3558680526531,8.431199478249262,half cup
31451,4588,demi-tasse,10.356186058125472,8.431199478249262,half cup
31461,4588,demi-tasse,10.356503962502517,8.431199478249262,half cup
31471,4588,demi-tasse,10.356821765848482,8.431199478249262,half cup
31481,4588,demi-tasse,10.357139468227569,8.431199478249262,half cup
31491,4588,demi-tasse,10.357457069703909,8.431199478249262,half cup
31501,4589,inscrire,10.357774570341576,8.431417414394833,to register
31511,4589,inscrire,10.358091970204583,8.431417414394833,to register
31521,4590,déplaire,10.358409269356883,8.431635303054591,displease
31531,4590,déplaire,10.358726467862368,8.431635303054591,displease
31541,4591,vienne,10.359043565784862,8.431853144249223,vienne
31551,4591,vienne,10.359360563188138,8.431853144249223,vienne
31561,4592,aimable,10.359677460135904,8.432070937999402,friendly
31571,4592,aimable,10.359994256691806,8.432070937999402,friendly
31581,4594,prend,10.360310952919434,8.432506383249043,take
31591,4594,prend,10.360627548882317,8.432506383249043,take
31601,4594,prend,10.360944044643912,8.432506383249043,take
31611,4594,prend,10.361260440267635,8.432506383249043,take
31621,4596,presser,10.361576735816833,8.432941638968646,press
31631,4597,inquiétude,10.361892931354786,8.433159195806228,worry
31641,4597,inquiétude,10.362209026944724,8.433159195806228,worry
31651,4597,inquiétude,10.362525022649812,8.433159195806228,worry
31661,4598,menuisier,10.362840918533156,8.433376705323127,carpenter
31671,4599,almanach,10.363156714657803,8.433594167539924,almanac
31681,4602,demeure,10.363472411086745,8.434246270595311,remains
31691,4604,extrémité,10.3637880078829,8.434680769841773,end
31701,4604,extrémité,10.36410350510914,8.434680769841773,end
31711,4605,midi,10.364418902828277,8.434897948689407,midday
31721,4606,reluire,10.364734201103053,8.43511508038063,bind
31731,4608,crête,10.365049399996163,8.435549202375727,Crete
31741,4611,soufflait,10.365364499570234,8.436200032206706,blown
31751,4612,faible,10.36567949988784,8.436416881388949,weak
31761,4614,hésiter,10.36599440101149,8.4368504387337,hesitate
31771,4614,hésiter,10.366309203003638,8.4368504387337,hesitate
31781,4614,hésiter,10.366623905926678,8.4368504387337,hesitate
31791,4615,liasse,10.366938509842946,8.437067146936952,bundle
31801,4615,liasse,10.367253014814716,8.437067146936952,bundle
31811,4616,tente,10.367567420904209,8.437283808187935,attempted
31821,4616,tente,10.36788172817358,8.437283808187935,attempted
31831,4617,lasser,10.36819593668493,8.43750042250699,tire
31841,4617,lasser,10.368510046500305,8.43750042250699,tire
31851,4617,lasser,10.368824057681683,8.43750042250699,tire
31861,4617,lasser,10.369137970290993,8.43750042250699,tire
31871,4618,déclara,10.369451784390096,8.43771698991444,declared
31881,4619,compromettre,10.369765500040804,8.437933510430605,to compromise
31891,4619,compromettre,10.37007911730487,8.437933510430605,to compromise
31901,4619,compromettre,10.37039263624398,8.437933510430605,to compromise
31911,4620,troène,10.370706056919774,8.438149984075784,privet
31921,4622,ronce,10.371019379393823,8.438582790834326,bramble
31931,4623,élançaient,10.371332603727652,8.438799123988225,slew
31941,4624,pourceau,10.371645729982715,8.439015410352214,pitch
31951,4626,corne,10.37195875822042,8.439447842791385,horn
31961,4626,corne,10.372271688502106,8.439447842791385,horn
31971,4626,corne,10.372584520889063,8.439447842791385,horn
31981,4628,essaim,10.372897255442528,8.439880088313567,swarm
31991,4628,essaim,10.373209892223665,8.439880088313567,swarm
32001,4628,essaim,10.373522431293592,8.439880088313567,swarm
32011,4628,essaim,10.373834872713369,8.439880088313567,swarm
32021,4628,essaim,10.374147216543994,8.439880088313567,swarm
32031,4629,laitue,10.374459462846412,8.44009614103127,lettuce
32041,4630,monté,10.37477161168151,8.440312147080279,mounted
32051,4631,rame,10.375083663110118,8.440528106480752,rame
32061,4632,guenille,10.375395617193009,8.440744019252831,rag
32071,4634,camisole,10.375707473990891,8.441175704992322,camisole
32081,4634,camisole,10.376019233564437,8.441175704992322,camisole
32091,4634,camisole,10.37633089597424,8.441175704992322,camisole
32101,4635,téter,10.376642461280849,8.441391477999955,tete
32111,4637,scrofule,10.37695392954475,8.441822884391462,scrofula
32121,4637,scrofule,10.37726530082638,8.441822884391462,scrofula
32131,4638,négoce,10.377576575186112,8.442038517815478,trading
32141,4638,négoce,10.377887752684266,8.442038517815478,trading
32151,4639,seule,10.378198833381107,8.442254104751743,single
32161,4640,pétrin,10.37850981733684,8.442469645220301,kneader
32171,4640,pétrin,10.37882070461162,8.442469645220301,kneader
32181,4640,pétrin,10.37913149526554,8.442469645220301,kneader
32191,4642,clous,10.379442189358636,8.442900586834382,nails
32201,4644,bouteill,10.379752786950895,8.443331342817782,bottle
32211,4647,laensberg,10.380063288102246,8.443977129084978,laensberg
32221,4647,laensberg,10.380373692872556,8.443977129084978,laensberg
32231,4648,chandell,10.38068400132164,8.444192298531748,chandell
32241,4650,renommée,10.380994213509265,8.444622498581403,renowned
32251,4651,trompette,10.381304329495126,8.444837529224097,trumpet
32261,4653,clouaient,10.38161434933888,8.445267451844648,nail
32271,4653,clouaient,10.381924273100116,8.445267451844648,nail
32281,4653,clouaient,10.382234100838373,8.445267451844648,nail
32291,4654,dandiner,10.382543832613134,8.445482343862237,dander
32301,4655,étrange,10.382853468483829,8.445697189711167,strange
32311,4656,nankin,10.383163008509824,8.445911989411274,nankeen
32321,4656,nankin,10.38347245275044,8.445911989411274,nankeen
32331,4657,impertinence,10.38378180126494,8.446126742982377,impertinence
32341,4659,vomir,10.384091054112533,8.446556111816797,To vomit
32351,4661,protester,10.384400211352366,8.446985296372741,protest
32361,4661,protester,10.38470927304354,8.446985296372741,protest
32371,4661,protester,10.385018239245094,8.446985296372741,protest
32381,4662,rincer,10.38532711001602,8.447199819595703,rinse
32391,4663,épicier,10.38563588541525,8.44741429680832,grocer
32401,4664,savon,10.385944565501662,8.447628728030327,soap
32411,4665,déranger,10.38625315033408,8.447843113281444,to bother
32421,4665,déranger,10.386561639971276,8.447843113281444,to bother
32431,4665,déranger,10.38687003447196,8.447843113281444,to bother
32441,4665,déranger,10.3871783338948,8.447843113281444,to bother
32451,4665,déranger,10.3874865382984,8.447843113281444,to bother
32461,4666,rompre,10.38779464774131,8.448057452581375,to break up
32471,4667,endors,10.388102662282032,8.448271745949816,endors
32481,4667,endors,10.388410581979008,8.448271745949816,endors
32491,4668,moudre,10.38871840689063,8.448485993406447,grind
32501,4669,remerciement,10.389026137075234,8.448700194970938,thanks
32511,4669,remerciement,10.389333772591105,8.448700194970938,thanks
32521,4669,remerciement,10.389641313496467,8.448700194970938,thanks
32531,4669,remerciement,10.389948759849505,8.448700194970938,thanks
32541,4669,remerciement,10.390256111708329,8.448700194970938,thanks
32551,4670,orme,10.39056336913101,8.448914350662942,elm
32561,4670,orme,10.390870532175567,8.448914350662942,elm
32571,4672,achevez,10.391177600899962,8.449342524508063,conclude
32581,4672,achevez,10.391484575362098,8.449342524508063,conclude
32591,4672,achevez,10.39179145561983,8.449342524508063,conclude
32601,4672,achevez,10.39209824173096,8.449342524508063,conclude
32611,4673,donnerai,10.39240493375324,8.449556542700426,give
32621,4673,donnerai,10.392711531744355,8.449556542700426,give
32631,4675,crampe,10.39301803576196,8.449984441722787,cramp
32641,4676,terrible,10.393324445863634,8.450198322591959,terrible
32651,4677,dépêchez,10.393630762106916,8.450412157725886,dispatch
