word,freq,rank,rel freq,log rank,log freq,log rel freq,trans
高見,12,1411,0.0003251239535072746,3.149527013754348,1.0791812460476247,-3.4879510326791845,Height
懼,12,1412,0.0003251239535072746,3.1498346967157844,1.0791812460476247,-3.4879510326791845,fear
半晌,12,1413,0.0003251239535072746,3.1501421618485583,1.0791812460476247,-3.4879510326791845,Half
說罷,12,1414,0.0003251239535072746,3.15044940946088,1.0791812460476247,-3.4879510326791845,Say
疑,12,1415,0.0003251239535072746,3.150756439860309,1.0791812460476247,-3.4879510326791845,suspect
河內,12,1416,0.0003251239535072746,3.1510632533537497,1.0791812460476247,-3.4879510326791845,Hanoi
力,12,1417,0.0003251239535072746,3.1513698502474603,1.0791812460476247,-3.4879510326791845,force
應允,12,1418,0.0003251239535072746,3.1516762308470474,1.0791812460476247,-3.4879510326791845,Handle
小路,12,1419,0.0003251239535072746,3.1519823954574737,1.0791812460476247,-3.4879510326791845,Road
鬥,12,1420,0.0003251239535072746,3.1522883443830563,1.0791812460476247,-3.4879510326791845,fight
屯住,12,1421,0.0003251239535072746,3.1525940779274695,1.0791812460476247,-3.4879510326791845,Residence
急令,12,1422,0.0003251239535072746,3.152899596393747,1.0791812460476247,-3.4879510326791845,Urgent order
大寨,12,1423,0.0003251239535072746,3.153204900084284,1.0791812460476247,-3.4879510326791845,Large village
一半,12,1424,0.0003251239535072746,3.1535099893008374,1.0791812460476247,-3.4879510326791845,half
門旗,12,1425,0.0003251239535072746,3.153814864344529,1.0791812460476247,-3.4879510326791845,Flag
議間,12,1426,0.0003251239535072746,3.1541195255158465,1.0791812460476247,-3.4879510326791845,Dispatch
郭,12,1427,0.0003251239535072746,3.1544239731146466,1.0791812460476247,-3.4879510326791845,Guo
步行,12,1428,0.0003251239535072746,3.1547282074401553,1.0791812460476247,-3.4879510326791845,walk
吾主,12,1429,0.0003251239535072746,3.15503222879097,1.0791812460476247,-3.4879510326791845,Origin
今天,12,1430,0.0003251239535072746,3.1553360374650614,1.0791812460476247,-3.4879510326791845,Nowadays
諸君,12,1431,0.0003251239535072746,3.155639633759776,1.0791812460476247,-3.4879510326791845,All
席散,12,1432,0.0003251239535072746,3.1559430179718366,1.0791812460476247,-3.4879510326791845,Scattered
砍,12,1433,0.0003251239535072746,3.1562461903973444,1.0791812460476247,-3.4879510326791845,cut
紹軍,12,1434,0.0003251239535072746,3.156549151331781,1.0791812460476247,-3.4879510326791845,Shaojun
歸寨,12,1435,0.0003251239535072746,3.156851901070011,1.0791812460476247,-3.4879510326791845,Return to the village
整頓,12,1436,0.0003251239535072746,3.1571544399062814,1.0791812460476247,-3.4879510326791845,Rectify
砲響,12,1437,0.0003251239535072746,3.1574567681342254,1.0791812460476247,-3.4879510326791845,Cannon
面前,12,1438,0.0003251239535072746,3.1577588860468637,1.0791812460476247,-3.4879510326791845,before
乃是,12,1439,0.0003251239535072746,3.1580607939366048,1.0791812460476247,-3.4879510326791845,But
詐,12,1440,0.0003251239535072746,3.1583624920952493,1.0791812460476247,-3.4879510326791845,Fraud
出營,12,1441,0.0003251239535072746,3.158663980813989,1.0791812460476247,-3.4879510326791845,Discharge
患,12,1442,0.0003251239535072746,3.15896526038341,1.0791812460476247,-3.4879510326791845,Suffer
布乃,12,1443,0.0003251239535072746,3.159266331093494,1.0791812460476247,-3.4879510326791845,Apparel
無事,12,1444,0.0003251239535072746,3.15956719323362,1.0791812460476247,-3.4879510326791845,Not
比及,12,1445,0.0003251239535072746,3.1598678470925665,1.0791812460476247,-3.4879510326791845,Ratio
退兵,12,1446,0.0003251239535072746,3.1601682929585118,1.0791812460476247,-3.4879510326791845,retreat
賢士,12,1447,0.0003251239535072746,3.160468531119037,1.0791812460476247,-3.4879510326791845,Honeymouth
接,12,1448,0.0003251239535072746,3.160768561861128,1.0791812460476247,-3.4879510326791845,catch
三更,12,1449,0.0003251239535072746,3.1610683854711743,1.0791812460476247,-3.4879510326791845,Three more
操知,12,1450,0.0003251239535072746,3.1613680022349744,1.0791812460476247,-3.4879510326791845,Manage
滅,12,1451,0.0003251239535072746,3.1616674124377355,1.0791812460476247,-3.4879510326791845,Destroy
北,12,1452,0.0003251239535072746,3.1619666163640745,1.0791812460476247,-3.4879510326791845,North
仁義,12,1453,0.0003251239535072746,3.162265614298021,1.0791812460476247,-3.4879510326791845,Benevolence
何足,12,1454,0.0003251239535072746,3.1625644065230185,1.0791812460476247,-3.4879510326791845,Last
韋,12,1455,0.0003251239535072746,3.162862993321926,1.0791812460476247,-3.4879510326791845,Wei
前軍,12,1456,0.0003251239535072746,3.163161374977018,1.0791812460476247,-3.4879510326791845,Formerly
西門,12,1457,0.0003251239535072746,3.1634595517699897,1.0791812460476247,-3.4879510326791845,Ximen
船頭,12,1458,0.0003251239535072746,3.1637575239819555,1.0791812460476247,-3.4879510326791845,Bow
不忍,12,1459,0.0003251239535072746,3.164055291893451,1.0791812460476247,-3.4879510326791845,Can't bear
現,12,1460,0.0003251239535072746,3.1643528557844367,1.0791812460476247,-3.4879510326791845,now
今劉,12,1461,0.0003251239535072746,3.1646502159342966,1.0791812460476247,-3.4879510326791845,Today Liu
言罷,12,1462,0.0003251239535072746,3.164947372621841,1.0791812460476247,-3.4879510326791845,Speech
業,12,1463,0.0003251239535072746,3.1652443261253107,1.0791812460476247,-3.4879510326791845,industry
出兵,12,1464,0.0003251239535072746,3.1655410767223726,1.0791812460476247,-3.4879510326791845,send troops
似,12,1465,0.0003251239535072746,3.165837624690128,1.0791812460476247,-3.4879510326791845,Similarity
危矣,12,1466,0.0003251239535072746,3.1661339703051086,1.0791812460476247,-3.4879510326791845,Dangerous
終,12,1467,0.0003251239535072746,3.1664301138432824,1.0791812460476247,-3.4879510326791845,end
側,12,1468,0.0003251239535072746,3.1667260555800514,1.0791812460476247,-3.4879510326791845,~ side
甚善,12,1469,0.0003251239535072746,3.167021795790256,1.0791812460476247,-3.4879510326791845,Very good
之前,12,1470,0.0003251239535072746,3.1673173347481756,1.0791812460476247,-3.4879510326791845,Before
車冑,12,1471,0.0003251239535072746,3.16761267272753,1.0791812460476247,-3.4879510326791845,Car
與孫,12,1472,0.0003251239535072746,3.1679078100014797,1.0791812460476247,-3.4879510326791845,Grandson
撥,12,1473,0.0003251239535072746,3.168202746842631,1.0791812460476247,-3.4879510326791845,dial
韓福,12,1474,0.0003251239535072746,3.168497483523032,1.0791812460476247,-3.4879510326791845,Hanfu
渡河,12,1475,0.0003251239535072746,3.1687920203141813,1.0791812460476247,-3.4879510326791845,Cross river
敬,12,1476,0.0003251239535072746,3.1690863574870223,1.0791812460476247,-3.4879510326791845,Respectfully
辛毗,12,1477,0.0003251239535072746,3.1693804953119495,1.0791812460476247,-3.4879510326791845,Ninger
焦觸,12,1478,0.0003251239535072746,3.1696744340588063,1.0791812460476247,-3.4879510326791845,Focal touch
鳳雛,12,1479,0.0003251239535072746,3.1699681739968923,1.0791812460476247,-3.4879510326791845,Phoenix
呂蒙,12,1480,0.0003251239535072746,3.170261715394957,1.0791812460476247,-3.4879510326791845,Lu Meng
瑾,12,1481,0.0003251239535072746,3.170555058521208,1.0791812460476247,-3.4879510326791845,Brilliance
水寨,12,1482,0.0003251239535072746,3.1708482036433088,1.0791812460476247,-3.4879510326791845,Water village
喬國,12,1483,0.0003251239535072746,3.171141151028382,1.0791812460476247,-3.4879510326791845,Qiao Guo
長江,11,1484,0.0002980302907150018,3.171433900943008,1.041392685158225,-3.525739593568584,Yangtze
光,11,1485,0.0002980302907150018,3.171726453653231,1.041392685158225,-3.525739593568584,Light
遇,11,1486,0.0002980302907150018,3.1720188094245563,1.041392685158225,-3.525739593568584,Encounter
青,11,1487,0.0002980302907150018,3.1723109685219537,1.041392685158225,-3.525739593568584,green
身長,11,1488,0.0002980302907150018,3.1726029312098594,1.041392685158225,-3.525739593568584,height
枝,11,1489,0.0002980302907150018,3.172894697752176,1.041392685158225,-3.525739593568584,branch
其人,11,1490,0.0002980302907150018,3.173186268412274,1.041392685158225,-3.525739593568584,others
逃難,11,1491,0.0002980302907150018,3.173477643452994,1.041392685158225,-3.525739593568584,Escape
嵩,11,1492,0.0002980302907150018,3.1737688231366494,1.041392685158225,-3.525739593568584,Extraordinary
甲,11,1493,0.0002980302907150018,3.1740598077250253,1.041392685158225,-3.525739593568584,First
步軍,11,1494,0.0002980302907150018,3.1743505974793798,1.041392685158225,-3.525739593568584,Step army
簇,11,1495,0.0002980302907150018,3.174641192660448,1.041392685158225,-3.525739593568584,cluster
軍心,11,1496,0.0002980302907150018,3.174931593528442,1.041392685158225,-3.525739593568584,Military spirit
卓問,11,1497,0.0002980302907150018,3.1752218003430523,1.041392685158225,-3.525739593568584,Ask
欲殺,11,1498,0.0002980302907150018,3.1755118133634475,1.041392685158225,-3.525739593568584,Want to kill
厚,11,1499,0.0002980302907150018,3.175801632848279,1.041392685158225,-3.525739593568584,thick
大作,11,1500,0.0002980302907150018,3.176091259055681,1.041392685158225,-3.525739593568584,Masterpiece
際,11,1501,0.0002980302907150018,3.17638069224327,1.041392685158225,-3.525739593568584,edge
放起,11,1502,0.0002980302907150018,3.1766699326681493,1.041392685158225,-3.525739593568584,Put away
京師,11,1503,0.0002980302907150018,3.176958980586908,1.041392685158225,-3.525739593568584,Jingshi
班師,11,1504,0.0002980302907150018,3.1772478362556233,1.041392685158225,-3.525739593568584,return after victory
餘黨,11,1505,0.0002980302907150018,3.177536499929862,1.041392685158225,-3.525739593568584,Remainard
上岸,11,1506,0.0002980302907150018,3.1778249718646814,1.041392685158225,-3.525739593568584,Displacement
降者,11,1507,0.0002980302907150018,3.1781132523146316,1.041392685158225,-3.525739593568584,Calamity
督郵,11,1508,0.0002980302907150018,3.178401341533755,1.041392685158225,-3.525739593568584,Supervise
縣,11,1509,0.0002980302907150018,3.1786892397755895,1.041392685158225,-3.525739593568584,County
認,11,1510,0.0002980302907150018,3.1789769472931693,1.041392685158225,-3.525739593568584,recognize
直到,11,1511,0.0002980302907150018,3.1792644643390253,1.041392685158225,-3.525739593568584,until
徒,11,1512,0.0002980302907150018,3.179551791165187,1.041392685158225,-3.525739593568584,only
酒至,11,1513,0.0002980302907150018,3.1798389280231865,1.041392685158225,-3.525739593568584,Wine
主簿,11,1514,0.0002980302907150018,3.1801258751640535,1.041392685158225,-3.525739593568584,Main book
吾料,11,1515,0.0002980302907150018,3.1804126328383235,1.041392685158225,-3.525739593568584,Mewerage
孟德,11,1516,0.0002980302907150018,3.1806992012960347,1.041392685158225,-3.525739593568584,Mende
便行,11,1517,0.0002980302907150018,3.18098558078673,1.041392685158225,-3.525739593568584,Deserve
薦,11,1518,0.0002980302907150018,3.181271771559461,1.041392685158225,-3.525739593568584,recommend
呼曰,11,1519,0.0002980302907150018,3.181557773862786,1.041392685158225,-3.525739593568584,Call
屬,11,1520,0.0002980302907150018,3.181843587944772,1.041392685158225,-3.525739593568584,Belong
五更,11,1521,0.0002980302907150018,3.182129214052998,1.041392685158225,-3.525739593568584,Fifth
太尉,11,1522,0.0002980302907150018,3.182414652434554,1.041392685158225,-3.525739593568584,Taiwanese
憑,11,1523,0.0002980302907150018,3.1826999033360424,1.041392685158225,-3.525739593568584,Depend
名曰,11,1524,0.0002980302907150018,3.1829849670035815,1.041392685158225,-3.525739593568584,Name
身上,11,1525,0.0002980302907150018,3.1832698436828046,1.041392685158225,-3.525739593568584,On
何為,11,1526,0.0002980302907150018,3.1835545336188615,1.041392685158225,-3.525739593568584,for what
莫,11,1527,0.0002980302907150018,3.183839037056421,1.041392685158225,-3.525739593568584,Do
乃令,11,1528,0.0002980302907150018,3.184123354239671,1.041392685158225,-3.525739593568584,Order
丈夫,11,1529,0.0002980302907150018,3.18440748541232,1.041392685158225,-3.525739593568584,husband
在手,11,1530,0.0002980302907150018,3.1846914308175984,1.041392685158225,-3.525739593568584,In hand
重用,11,1531,0.0002980302907150018,3.184975190698261,1.041392685158225,-3.525739593568584,Reuse
取出,11,1532,0.0002980302907150018,3.185258765296585,1.041392685158225,-3.525739593568584,take out
天色,11,1533,0.0002980302907150018,3.185542154854375,1.041392685158225,-3.525739593568584,Sky
操以,11,1534,0.0002980302907150018,3.185825359612962,1.041392685158225,-3.525739593568584,Take advantage of
操與,11,1535,0.0002980302907150018,3.186108379813205,1.041392685158225,-3.525739593568584,Manifest
縛,11,1536,0.0002980302907150018,3.186391215695493,1.041392685158225,-3.525739593568584,Bind
白旗,11,1537,0.0002980302907150018,3.186673867499745,1.041392685158225,-3.525739593568584,white flag
大義,11,1538,0.0002980302907150018,3.186956335465412,1.041392685158225,-3.525739593568584,Righteousness
轉出,11,1539,0.0002980302907150018,3.1872386198314784,1.041392685158225,-3.525739593568584,Transfer
失驚,11,1540,0.0002980302907150018,3.1875207208364627,1.041392685158225,-3.525739593568584,Uncompromid
劫,11,1541,0.0002980302907150018,3.187802638718419,1.041392685158225,-3.525739593568584,Robbery
無益,11,1542,0.0002980302907150018,3.1880843737149376,1.041392685158225,-3.525739593568584,No
交馬,11,1543,0.0002980302907150018,3.188365926063148,1.041392685158225,-3.525739593568584,Horses
載,11,1544,0.0002980302907150018,3.188647295999717,1.041392685158225,-3.525739593568584,load
公既,11,1545,0.0002980302907150018,3.188928483760853,1.041392685158225,-3.525739593568584,Bone
意欲,11,1546,0.0002980302907150018,3.1892094895823058,1.041392685158225,-3.525739593568584,Motivation
汝為,11,1547,0.0002980302907150018,3.189490313699367,1.041392685158225,-3.525739593568584,汝
死者,11,1548,0.0002980302907150018,3.1897709563468735,1.041392685158225,-3.525739593568584,deceased
隨行,11,1549,0.0002980302907150018,3.190051417759206,1.041392685158225,-3.525739593568584,Accompany
岸上,11,1550,0.0002980302907150018,3.1903316981702914,1.041392685158225,-3.525739593568584,ashore
黃昏,11,1551,0.0002980302907150018,3.1906117978136046,1.041392685158225,-3.525739593568584,dusk
捉,11,1552,0.0002980302907150018,3.1908917169221693,1.041392685158225,-3.525739593568584,catch
卿,11,1553,0.0002980302907150018,3.191171455728558,1.041392685158225,-3.525739593568584,Clear
招安,11,1554,0.0002980302907150018,3.1914510144648953,1.041392685158225,-3.525739593568584,Enroll
仰天,11,1555,0.0002980302907150018,3.191730393362856,1.041392685158225,-3.525739593568584,Being
盞,11,1556,0.0002980302907150018,3.19200959265367,1.041392685158225,-3.525739593568584,Tutan
天命,11,1557,0.0002980302907150018,3.1922886125681202,1.041392685158225,-3.525739593568584,Destiny
機會,11,1558,0.0002980302907150018,3.1925674533365456,1.041392685158225,-3.525739593568584,Chance
相遇,11,1559,0.0002980302907150018,3.1928461151888414,1.041392685158225,-3.525739593568584,Meet
投袁,11,1560,0.0002980302907150018,3.1931245983544616,1.041392685158225,-3.525739593568584,Cast
為主,11,1561,0.0002980302907150018,3.193402903062417,1.041392685158225,-3.525739593568584,Mainly
故意,11,1562,0.0002980302907150018,3.193681029541281,1.041392685158225,-3.525739593568584,deliberately
追殺,11,1563,0.0002980302907150018,3.193958978019187,1.041392685158225,-3.525739593568584,Chasing
擁出,11,1564,0.0002980302907150018,3.194236748723829,1.041392685158225,-3.525739593568584,Bring out
會合,11,1565,0.0002980302907150018,3.194514341882467,1.041392685158225,-3.525739593568584,meet
公之,11,1566,0.0002980302907150018,3.1947917577219243,1.041392685158225,-3.525739593568584,Public
謙,11,1567,0.0002980302907150018,3.19506899646859,1.041392685158225,-3.525739593568584,Modest
聞曹,11,1568,0.0002980302907150018,3.1953460583484192,1.041392685158225,-3.525739593568584,Wen Cao
大兵,11,1569,0.0002980302907150018,3.1956229435869363,1.041392685158225,-3.525739593568584,Soldier
未必,11,1570,0.0002980302907150018,3.1958996524092336,1.041392685158225,-3.525739593568584,not necessarily
不然,11,1571,0.0002980302907150018,3.196176185039973,1.041392685158225,-3.525739593568584,otherwise
慈,11,1572,0.0002980302907150018,3.1964525417033887,1.041392685158225,-3.525739593568584,Compassion
修書,11,1573,0.0002980302907150018,3.1967287226232863,1.041392685158225,-3.525739593568584,Repair book
拈弓搭箭,11,1574,0.0002980302907150018,3.1970047280230456,1.041392685158225,-3.525739593568584,拈 拈
公以,11,1575,0.0002980302907150018,3.197280558125619,1.041392685158225,-3.525739593568584,Public
營,11,1576,0.0002980302907150018,3.197556213153536,1.041392685158225,-3.525739593568584,camp
苦,11,1577,0.0002980302907150018,3.1978316933289026,1.041392685158225,-3.525739593568584,bitter
臧霸,11,1578,0.0002980302907150018,3.198106998873401,1.041392685158225,-3.525739593568584,Herma
毛玠,11,1579,0.0002980302907150018,3.198382130008294,1.041392685158225,-3.525739593568584,Moultry
操使,11,1580,0.0002980302907150018,3.1986570869544226,1.041392685158225,-3.525739593568584,Spend
大路,11,1581,0.0002980302907150018,3.198931869932209,1.041392685158225,-3.525739593568584,Road
哭拜,11,1582,0.0002980302907150018,3.1992064791616572,1.041392685158225,-3.525739593568584,Cry
活捉,11,1583,0.0002980302907150018,3.1994809148623555,1.041392685158225,-3.525739593568584,Catch
乃謂,11,1584,0.0002980302907150018,3.1997551772534747,1.041392685158225,-3.525739593568584,Say
相持,11,1585,0.0002980302907150018,3.20002926655377,1.041392685158225,-3.525739593568584,Hold
糜,11,1586,0.0002980302907150018,3.2003031829815844,1.041392685158225,-3.525739593568584,Mice
勇,11,1587,0.0002980302907150018,3.200576926754848,1.041392685158225,-3.525739593568584,Brave
披挂,11,1588,0.0002980302907150018,3.200850498091077,1.041392685158225,-3.525739593568584,Put together
相迎,11,1589,0.0002980302907150018,3.2011238972073794,1.041392685158225,-3.525739593568584,Welcome
拒敵,11,1590,0.0002980302907150018,3.2013971243204513,1.041392685158225,-3.525739593568584,Refuse
寨柵,11,1591,0.0002980302907150018,3.201670179646581,1.041392685158225,-3.525739593568584,Shower
成功,11,1592,0.0002980302907150018,3.20194306340165,1.041392685158225,-3.525739593568584,success
傷,11,1593,0.0002980302907150018,3.202215775801131,1.041392685158225,-3.525739593568584,hurt
乞,11,1594,0.0002980302907150018,3.2024883170600935,1.041392685158225,-3.525739593568584,begging
弔喪,11,1595,0.0002980302907150018,3.2027606873931997,1.041392685158225,-3.525739593568584,Dullness
忽聽,11,1596,0.0002980302907150018,3.2030328870147105,1.041392685158225,-3.525739593568584,Heal
作書,11,1597,0.0002980302907150018,3.2033049161384826,1.041392685158225,-3.525739593568584,Book
軍令,11,1598,0.0002980302907150018,3.2035767749779724,1.041392685158225,-3.525739593568584,Military order
見曹,11,1599,0.0002980302907150018,3.2038484637462346,1.041392685158225,-3.525739593568584,See Cao
聲勢,11,1600,0.0002980302907150018,3.2041199826559246,1.041392685158225,-3.525739593568584,Show
劉豫,11,1601,0.0002980302907150018,3.2043913319192994,1.041392685158225,-3.525739593568584,Liu Yu
關隘,11,1602,0.0002980302907150018,3.2046625117482184,1.041392685158225,-3.525739593568584,pass
條路,11,1603,0.0002980302907150018,3.2049335223541444,1.041392685158225,-3.525739593568584,Journey
王子服,11,1604,0.0002980302907150018,3.2052043639481447,1.041392685158225,-3.525739593568584,Prince
恩,11,1605,0.0002980302907150018,3.2054750367408906,1.041392685158225,-3.525739593568584,Yep
文遠,11,1606,0.0002980302907150018,3.205745540942662,1.041392685158225,-3.525739593568584,Wenyuan
必須,11,1607,0.0002980302907150018,3.206015876763344,1.041392685158225,-3.525739593568584,must
吉平,11,1608,0.0002980302907150018,3.2062860444124324,1.041392685158225,-3.525739593568584,Yoshiya
龔,11,1609,0.0002980302907150018,3.2065560440990293,1.041392685158225,-3.525739593568584,Gong
高幹,11,1610,0.0002980302907150018,3.2068258760318495,1.041392685158225,-3.525739593568584,Trunk
張南,11,1611,0.0002980302907150018,3.2070955404192176,1.041392685158225,-3.525739593568584,Zhang Nan
艨艟,11,1612,0.0002980302907150018,3.2073650374690716,1.041392685158225,-3.525739593568584,Bamboo
南岸,11,1613,0.0002980302907150018,3.207634367388961,1.041392685158225,-3.525739593568584,South bank
韓玄,11,1614,0.0002980302907150018,3.2079035303860515,1.041392685158225,-3.525739593568584,Korean Xuan
合淝,11,1615,0.0002980302907150018,3.2081725266671213,1.041392685158225,-3.525739593568584,All-round
群臣,10,1616,0.0002709366279227289,3.2084413564385668,1.0,-3.5671322787268096,Ministers
以致,10,1617,0.0002709366279227289,3.208710019906401,1.0,-3.5671322787268096,In
大賢,10,1618,0.0002709366279227289,3.208978517276253,1.0,-3.5671322787268096,Big sage
二弟,10,1619,0.0002709366279227289,3.2092468487533736,1.0,-3.5671322787268096,Second brother
順,10,1620,0.0002709366279227289,3.2095150145426303,1.0,-3.5671322787268096,order
干,10,1621,0.0002709366279227289,3.2097830148485147,1.0,-3.5671322787268096,Dry
招軍,10,1622,0.0002709366279227289,3.2100508498751372,1.0,-3.5671322787268096,Army
義兵,10,1623,0.0002709366279227289,3.2103185198262314,1.0,-3.5671322787268096,Yield
輛,10,1624,0.0002709366279227289,3.2105860249051563,1.0,-3.5671322787268096,Vehicle
齊聲,10,1625,0.0002709366279227289,3.2108533653148927,1.0,-3.5671322787268096,in unison
焚香,10,1626,0.0002709366279227289,3.211120541258049,1.0,-3.5671322787268096,Incinerate
願將,10,1627,0.0002709366279227289,3.2113875529368583,1.0,-3.5671322787268096,Willing
遣,10,1628,0.0002709366279227289,3.211654400553182,1.0,-3.5671322787268096,Send
不計其數,10,1629,0.0002709366279227289,3.2119210843085093,1.0,-3.5671322787268096,countless
鳴金,10,1630,0.0002709366279227289,3.2121876044039577,1.0,-3.5671322787268096,Mingjin
近聞,10,1631,0.0002709366279227289,3.2124539610402754,1.0,-3.5671322787268096,Neighbor
潁川,10,1632,0.0002709366279227289,3.212720154417842,1.0,-3.5671322787268096,River
遂令,10,1633,0.0002709366279227289,3.212986184736668,1.0,-3.5671322787268096,Order
曹嵩,10,1634,0.0002709366279227289,3.2132520521963963,1.0,-3.5671322787268096,Cao Yu
雄,10,1635,0.0002709366279227289,3.2135177569963047,1.0,-3.5671322787268096,male
叔,10,1636,0.0002709366279227289,3.213783299335304,1.0,-3.5671322787268096,uncle
旗旛,10,1637,0.0002709366279227289,3.214048679411941,1.0,-3.5671322787268096,Flagpole
衝殺,10,1638,0.0002709366279227289,3.2143138974243994,1.0,-3.5671322787268096,rush ahead
部下,10,1639,0.0002709366279227289,3.214578953570499,1.0,-3.5671322787268096,Subordinate
聽令,10,1640,0.0002709366279227289,3.2148438480476975,1.0,-3.5671322787268096,Listens
來投,10,1641,0.0002709366279227289,3.215108581053093,1.0,-3.5671322787268096,Come to invest
這裏,10,1642,0.0002709366279227289,3.2153731527834215,1.0,-3.5671322787268096,here
表奏,10,1643,0.0002709366279227289,3.2156375634350614,1.0,-3.5671322787268096,Form
奉詔,10,1644,0.0002709366279227289,3.2159018132040313,1.0,-3.5671322787268096,Pretend
逕取,10,1645,0.0002709366279227289,3.2161659022859928,1.0,-3.5671322787268096,Radio
吳郡,10,1646,0.0002709366279227289,3.2164298308762507,1.0,-3.5671322787268096,Wu County
財物,10,1647,0.0002709366279227289,3.216693599169754,1.0,-3.5671322787268096,property
其子,10,1648,0.0002709366279227289,3.216957207361097,1.0,-3.5671322787268096,Son
侍立,10,1649,0.0002709366279227289,3.2172206556445184,1.0,-3.5671322787268096,Stand up
出郭,10,1650,0.0002709366279227289,3.217483944213906,1.0,-3.5671322787268096,Exuberant
欲害,10,1651,0.0002709366279227289,3.2177470732627933,1.0,-3.5671322787268096,Desire
姪,10,1652,0.0002709366279227289,3.2180100429843628,1.0,-3.5671322787268096,niece
半酣,10,1653,0.0002709366279227289,3.218272853571447,1.0,-3.5671322787268096,Half drunk
輔佐,10,1654,0.0002709366279227289,3.2185355052165274,1.0,-3.5671322787268096,Assistant
乃曹,10,1655,0.0002709366279227289,3.218797998111737,1.0,-3.5671322787268096,Orgin
牛輔,10,1656,0.0002709366279227289,3.219060332448861,1.0,-3.5671322787268096,Niu Fu
河邊,10,1657,0.0002709366279227289,3.2193225084193364,1.0,-3.5671322787268096,riverside
王,10,1658,0.0002709366279227289,3.2195845262142546,1.0,-3.5671322787268096,King
淳于,10,1659,0.0002709366279227289,3.21984638602436,1.0,-3.5671322787268096,淳
一行,10,1660,0.0002709366279227289,3.2201080880400546,1.0,-3.5671322787268096,One-way
略,10,1661,0.0002709366279227289,3.220369632451394,1.0,-3.5671322787268096,slightly
允曰,10,1662,0.0002709366279227289,3.220631019448092,1.0,-3.5671322787268096,Yunyi
就此,10,1663,0.0002709366279227289,3.220892249219519,1.0,-3.5671322787268096,In this way
差矣,10,1664,0.0002709366279227289,3.221153321954705,1.0,-3.5671322787268096,Unfold
海內,10,1665,0.0002709366279227289,3.2214142378423385,1.0,-3.5671322787268096,Inhabit
兩陣,10,1666,0.0002709366279227289,3.2216749970707683,1.0,-3.5671322787268096,Two arranges
公有,10,1667,0.0002709366279227289,3.2219355998280053,1.0,-3.5671322787268096,Public
叱退,10,1668,0.0002709366279227289,3.2221960463017196,1.0,-3.5671322787268096,Retreat
大名,10,1669,0.0002709366279227289,3.222456336679246,1.0,-3.5671322787268096,Big name
軍法,10,1670,0.0002709366279227289,3.222716471147583,1.0,-3.5671322787268096,military law
一道,10,1671,0.0002709366279227289,3.222976449893391,1.0,-3.5671322787268096,One
紀,10,1672,0.0002709366279227289,3.2232362731029975,1.0,-3.5671322787268096,discipline
容,10,1673,0.0002709366279227289,3.223495940962394,1.0,-3.5671322787268096,Allow
殺之,10,1674,0.0002709366279227289,3.223755453657241,1.0,-3.5671322787268096,Kill
於城,10,1675,0.0002709366279227289,3.2240148113728635,1.0,-3.5671322787268096,In the city
掩面,10,1676,0.0002709366279227289,3.224274014294257,1.0,-3.5671322787268096,Mask
敘,10,1677,0.0002709366279227289,3.2245330626060857,1.0,-3.5671322787268096,Narrate
將欲,10,1678,0.0002709366279227289,3.2247919564926812,1.0,-3.5671322787268096,Willful
今晚,10,1679,0.0002709366279227289,3.2250506961380485,1.0,-3.5671322787268096,tonight
草堂,10,1680,0.0002709366279227289,3.2253092817258624,1.0,-3.5671322787268096,Chantang
負,10,1681,0.0002709366279227289,3.225567713439471,1.0,-3.5671322787268096,burden
父親,10,1682,0.0002709366279227289,3.2258259914618934,1.0,-3.5671322787268096,Father
兵馬,10,1683,0.0002709366279227289,3.2260841159758233,1.0,-3.5671322787268096,Soldier
狼,10,1684,0.0002709366279227289,3.2263420871636304,1.0,-3.5671322787268096,Wolf
張邈,10,1685,0.0002709366279227289,3.2265999052073573,1.0,-3.5671322787268096,Zhang Wei
正行,10,1686,0.0002709366279227289,3.226857570288723,1.0,-3.5671322787268096,Right
乃劉,10,1687,0.0002709366279227289,3.227115082589125,1.0,-3.5671322787268096,Bother
推辭,10,1688,0.0002709366279227289,3.227372442289636,1.0,-3.5671322787268096,decline
罷,10,1689,0.0002709366279227289,3.2276296495710084,1.0,-3.5671322787268096,stop
為前部,10,1690,0.0002709366279227289,3.2278867046136734,1.0,-3.5671322787268096,Before
溫侯,10,1691,0.0002709366279227289,3.228143607597741,1.0,-3.5671322787268096,Warm
喜曰,10,1692,0.0002709366279227289,3.2284003587030043,1.0,-3.5671322787268096,Reward
怕,10,1693,0.0002709366279227289,3.228656958108935,1.0,-3.5671322787268096,afraid
方知,10,1694,0.0002709366279227289,3.2289134059946876,1.0,-3.5671322787268096,Found
劉玄,10,1695,0.0002709366279227289,3.2291697025391004,1.0,-3.5671322787268096,Liu Xuan
冑,10,1696,0.0002709366279227289,3.229425847920695,1.0,-3.5671322787268096,helmet
正欲,10,1697,0.0002709366279227289,3.2296818423176754,1.0,-3.5671322787268096,Want
響處,10,1698,0.0002709366279227289,3.229937685907933,1.0,-3.5671322787268096,Loud
分撥,10,1699,0.0002709366279227289,3.2301933788690453,1.0,-3.5671322787268096,Dispense
報入,10,1700,0.0002709366279227289,3.2304489213782737,1.0,-3.5671322787268096,Envoy
