word,freq,rank,rel freq,log rank,log freq,log rel freq,trans
entirely,25,569,0.003962593120938342,2.755112266395071,1.3979400086720375,-2.402020518733946,entirely
breakfast,25,570,0.003962593120938342,2.7558748556724915,1.3979400086720375,-2.402020518733946,breakfast
bear,25,571,0.003962593120938342,2.7566361082458477,1.3979400086720375,-2.402020518733946,bear
hunsford,25,572,0.003962593120938342,2.757396028793024,1.3979400086720375,-2.402020518733946,hunsford
persuaded,25,573,0.003962593120938342,2.75815462196739,1.3979400086720375,-2.402020518733946,persuaded
hearing,24,574,0.0038040893961008085,2.7589118923979736,1.380211241711606,-2.4197492856943774,hearing
send,24,575,0.0038040893961008085,2.75966784468963,1.380211241711606,-2.4197492856943774,send
temper,24,576,0.0038040893961008085,2.760422483423212,1.380211241711606,-2.4197492856943774,temper
acquainted,24,577,0.0038040893961008085,2.7611758131557314,1.380211241711606,-2.4197492856943774,acquainted
fear,24,578,0.0038040893961008085,2.761927838420529,1.380211241711606,-2.4197492856943774,fear
easy,24,579,0.0038040893961008085,2.762678563727436,1.380211241711606,-2.4197492856943774,easy
derbyshire,24,580,0.0038040893961008085,2.763427993562937,1.380211241711606,-2.4197492856943774,derbyshire
pretty,24,581,0.0038040893961008085,2.76417613239033,1.380211241711606,-2.4197492856943774,pretty
pounds,24,582,0.0038040893961008085,2.7649229846498886,1.380211241711606,-2.4197492856943774,pounds
nature,24,583,0.0038040893961008085,2.7656685547590136,1.380211241711606,-2.4197492856943774,nature
express,24,584,0.0038040893961008085,2.766412847112399,1.380211241711606,-2.4197492856943774,express
gratitude,24,585,0.0038040893961008085,2.7671558660821804,1.380211241711606,-2.4197492856943774,gratitude
attended,24,586,0.0038040893961008085,2.7678976160180904,1.380211241711606,-2.4197492856943774,attended
serious,24,587,0.0038040893961008085,2.7686381012476144,1.380211241711606,-2.4197492856943774,serious
wanted,24,588,0.0038040893961008085,2.769377326076138,1.380211241711606,-2.4197492856943774,wanted
relations,24,589,0.0038040893961008085,2.7701152947871015,1.380211241711606,-2.4197492856943774,relations
probably,24,590,0.0038040893961008085,2.770852011642144,1.380211241711606,-2.4197492856943774,probably
change,24,591,0.0038040893961008085,2.771587480881255,1.380211241711606,-2.4197492856943774,change
living,24,592,0.0038040893961008085,2.7723217067229196,1.380211241711606,-2.4197492856943774,living
happened,24,593,0.0038040893961008085,2.7730546933642626,1.380211241711606,-2.4197492856943774,happened
match,24,594,0.0038040893961008085,2.7737864449811935,1.380211241711606,-2.4197492856943774,match
brighton,24,595,0.0038040893961008085,2.7745169657285493,1.380211241711606,-2.4197492856943774,brighton
considered,23,596,0.003645585671263275,2.775246259740236,1.3617278360175928,-2.4382326913883903,considered
large,23,597,0.003645585671263275,2.775974331129369,1.3617278360175928,-2.4382326913883903,large
delighted,23,598,0.003645585671263275,2.7767011839884104,1.3617278360175928,-2.4382326913883903,delighted
marrying,23,599,0.003645585671263275,2.777426822389311,1.3617278360175928,-2.4382326913883903,marrying
depend,23,600,0.003645585671263275,2.7781512503836434,1.3617278360175928,-2.4382326913883903,depend
following,23,601,0.003645585671263275,2.778874472002739,1.3617278360175928,-2.4382326913883903,following
sake,23,602,0.003645585671263275,2.7795964912578244,1.3617278360175928,-2.4382326913883903,sake
fortnight,23,603,0.003645585671263275,2.780317312140151,1.3617278360175928,-2.4382326913883903,fortnight
new,23,604,0.003645585671263275,2.7810369386211318,1.3617278360175928,-2.4382326913883903,new
hopes,23,605,0.003645585671263275,2.7817553746524686,1.3617278360175928,-2.4382326913883903,hopes
library,23,606,0.003645585671263275,2.782472624166286,1.3617278360175928,-2.4382326913883903,library
dislike,23,607,0.003645585671263275,2.7831886910752575,1.3617278360175928,-2.4382326913883903,dislike
several,23,608,0.003645585671263275,2.7839035792727347,1.3617278360175928,-2.4382326913883903,several
remained,23,609,0.003645585671263275,2.784617292632875,1.3617278360175928,-2.4382326913883903,remained
curiosity,23,610,0.003645585671263275,2.7853298350107667,1.3617278360175928,-2.4382326913883903,curiosity
spite,23,611,0.003645585671263275,2.786041210242554,1.3617278360175928,-2.4382326913883903,spite
small,23,612,0.003645585671263275,2.786751422145561,1.3617278360175928,-2.4382326913883903,small
degree,23,613,0.003645585671263275,2.787460474518415,1.3617278360175928,-2.4382326913883903,degree
prevented,23,614,0.003645585671263275,2.7881683711411673,1.3617278360175928,-2.4382326913883903,prevented
enquiries,23,615,0.003645585671263275,2.7888751157754164,1.3617278360175928,-2.4382326913883903,enquiries
conduct,23,616,0.003645585671263275,2.789580712164425,1.3617278360175928,-2.4382326913883903,conduct
frequently,23,617,0.003645585671263275,2.7902851640332416,1.3617278360175928,-2.4382326913883903,frequently
fixed,22,618,0.003487081946425741,2.7909884750888154,1.3424226808222062,-2.457537846583777,fixed
park,22,619,0.003487081946425741,2.7916906490201177,1.3424226808222062,-2.457537846583777,park
design,22,620,0.003487081946425741,2.792391689498254,1.3424226808222062,-2.457537846583777,design
desire,22,621,0.003487081946425741,2.79309160017658,1.3424226808222062,-2.457537846583777,desire
spent,22,622,0.003487081946425741,2.7937903846908183,1.3424226808222062,-2.457537846583777,spent
proud,22,623,0.003487081946425741,2.7944880466591693,1.3424226808222062,-2.457537846583777,proud
company,22,624,0.003487081946425741,2.7951845896824237,1.3424226808222062,-2.457537846583777,company
event,22,625,0.003487081946425741,2.795880017344075,1.3424226808222062,-2.457537846583777,event
pleasing,22,626,0.003487081946425741,2.796574333210429,1.3424226808222062,-2.457537846583777,pleasing
praise,22,627,0.003487081946425741,2.7972675408307164,1.3424226808222062,-2.457537846583777,praise
natural,22,628,0.003487081946425741,2.7979596437371956,1.3424226808222062,-2.457537846583777,natural
eliza,22,629,0.003487081946425741,2.7986506454452686,1.3424226808222062,-2.457537846583777,eliza
favour,22,630,0.003487081946425741,2.7993405494535817,1.3424226808222062,-2.457537846583777,favour
directly,22,631,0.003487081946425741,2.800029359244134,1.3424226808222062,-2.457537846583777,directly
whenever,22,632,0.003487081946425741,2.8007170782823847,1.3424226808222062,-2.457537846583777,whenever
remember,22,633,0.003487081946425741,2.8014037100173548,1.3424226808222062,-2.457537846583777,remember
question,22,634,0.003487081946425741,2.8020892578817325,1.3424226808222062,-2.457537846583777,question
expression,22,635,0.003487081946425741,2.8027737252919755,1.3424226808222062,-2.457537846583777,expression
attempt,22,636,0.003487081946425741,2.803457115648414,1.3424226808222062,-2.457537846583777,attempt
regiment,22,637,0.003487081946425741,2.80413943233535,1.3424226808222062,-2.457537846583777,regiment
seems,22,638,0.003487081946425741,2.804820678721162,1.3424226808222062,-2.457537846583777,seems
latter,22,639,0.003487081946425741,2.8055008581584,1.3424226808222062,-2.457537846583777,latter
voice,22,640,0.003487081946425741,2.8061799739838866,1.3424226808222062,-2.457537846583777,voice
except,22,641,0.003487081946425741,2.8068580295188172,1.3424226808222062,-2.457537846583777,except
meeting,22,642,0.003487081946425741,2.807535028068853,1.3424226808222062,-2.457537846583777,meeting
inclination,22,643,0.003487081946425741,2.8082109729242215,1.3424226808222062,-2.457537846583777,inclination
especially,22,644,0.003487081946425741,2.808885867359812,1.3424226808222062,-2.457537846583777,especially
terms,22,645,0.003487081946425741,2.8095597146352675,1.3424226808222062,-2.457537846583777,terms
fair,22,646,0.003487081946425741,2.810232517995084,1.3424226808222062,-2.457537846583777,fair
son,22,647,0.003487081946425741,2.8109042806687,1.3424226808222062,-2.457537846583777,son
nephew,22,648,0.003487081946425741,2.811575005870593,1.3424226808222062,-2.457537846583777,nephew
niece,22,649,0.003487081946425741,2.812244696800369,1.3424226808222062,-2.457537846583777,niece
thinking,21,650,0.0033285782215882074,2.8129133566428552,1.322219294733919,-2.4777412326720643,thinking
live,21,651,0.0033285782215882074,2.8135809885681917,1.322219294733919,-2.4777412326720643,live
understanding,21,652,0.0033285782215882074,2.81424759573192,1.322219294733919,-2.4777412326720643,understanding
intended,21,653,0.0033285782215882074,2.814913181275074,1.322219294733919,-2.4777412326720643,intended
promised,21,654,0.0033285782215882074,2.815577748324267,1.322219294733919,-2.4777412326720643,promised
dancing,21,655,0.0033285782215882074,2.8162412999917827,1.322219294733919,-2.4777412326720643,dancing
instead,21,656,0.0033285782215882074,2.81690383937566,1.322219294733919,-2.4777412326720643,instead
above,21,657,0.0033285782215882074,2.81756536955978,1.322219294733919,-2.4777412326720643,above
sitting,21,658,0.0033285782215882074,2.8182258936139553,1.322219294733919,-2.4777412326720643,sitting
mistaken,21,659,0.0033285782215882074,2.8188854145940097,1.322219294733919,-2.4777412326720643,mistaken
listened,21,660,0.0033285782215882074,2.8195439355418683,1.322219294733919,-2.4777412326720643,listened
self,21,661,0.0033285782215882074,2.8202014594856397,1.322219294733919,-2.4777412326720643,self
endeavour,21,662,0.0033285782215882074,2.8208579894396997,1.322219294733919,-2.4777412326720643,endeavour
notice,21,663,0.0033285782215882074,2.8215135284047728,1.322219294733919,-2.4777412326720643,notice
repeated,21,664,0.0033285782215882074,2.822168079368017,1.322219294733919,-2.4777412326720643,repeated
work,21,665,0.0033285782215882074,2.8228216453031045,1.322219294733919,-2.4777412326720643,work
madam,21,666,0.0033285782215882074,2.823474229170301,1.322219294733919,-2.4777412326720643,madam
wrote,21,667,0.0033285782215882074,2.8241258339165487,1.322219294733919,-2.4777412326720643,wrote
favourite,21,668,0.0033285782215882074,2.8247764624755454,1.322219294733919,-2.4777412326720643,favourite
further,21,669,0.0033285782215882074,2.825426117767823,1.322219294733919,-2.4777412326720643,further
anyone,21,670,0.0033285782215882074,2.826074802700826,1.322219294733919,-2.4777412326720643,anyone
trouble,21,671,0.0033285782215882074,2.826722520168992,1.322219294733919,-2.4777412326720643,trouble
months,21,672,0.0033285782215882074,2.827369273053825,1.322219294733919,-2.4777412326720643,months
journey,21,673,0.0033285782215882074,2.8280150642239765,1.322219294733919,-2.4777412326720643,journey
acknowledged,20,674,0.0031700744967506737,2.8286598965353194,1.301029995663981,-2.498930531742002,acknowledged
knowledge,20,675,0.0031700744967506737,2.829303772831025,1.301029995663981,-2.498930531742002,knowledge
times,20,676,0.0031700744967506737,2.829946695941636,1.301029995663981,-2.498930531742002,times
pleasant,20,677,0.0031700744967506737,2.8305886686851442,1.301029995663981,-2.498930531742002,pleasant
equally,20,678,0.0031700744967506737,2.831229693867063,1.301029995663981,-2.498930531742002,equally
eldest,20,679,0.0031700744967506737,2.8318697742805017,1.301029995663981,-2.498930531742002,eldest
estate,20,680,0.0031700744967506737,2.8325089127062357,1.301029995663981,-2.498930531742002,estate
hoped,20,681,0.0031700744967506737,2.8331471119127847,1.301029995663981,-2.498930531742002,hoped
unless,20,682,0.0031700744967506737,2.833784374656479,1.301029995663981,-2.498930531742002,unless
maria,20,683,0.0031700744967506737,2.8344207036815323,1.301029995663981,-2.498930531742002,maria
charming,20,684,0.0031700744967506737,2.8350561017201157,1.301029995663981,-2.498930531742002,charming
used,20,685,0.0031700744967506737,2.8356905714924254,1.301029995663981,-2.498930531742002,used
vain,20,686,0.0031700744967506737,2.836324115706751,1.301029995663981,-2.498930531742002,vain
greatest,20,687,0.0031700744967506737,2.83695673705955,1.301029995663981,-2.498930531742002,greatest
forced,20,688,0.0031700744967506737,2.8375884382355108,1.301029995663981,-2.498930531742002,forced
proper,20,689,0.0031700744967506737,2.8382192219076257,1.301029995663981,-2.498930531742002,proper
ready,20,690,0.0031700744967506737,2.8388490907372548,1.301029995663981,-2.498930531742002,ready
drawing,20,691,0.0031700744967506737,2.839478047374198,1.301029995663981,-2.498930531742002,drawing
sent,20,692,0.0031700744967506737,2.8401060944567575,1.301029995663981,-2.498930531742002,sent
engagement,20,693,0.0031700744967506737,2.8407332346118066,1.301029995663981,-2.498930531742002,engagement
particulars,20,694,0.0031700744967506737,2.841359470454855,1.301029995663981,-2.498930531742002,particulars
connection,20,695,0.0031700744967506737,2.8419848045901137,1.301029995663981,-2.498930531742002,connection
receiving,20,696,0.0031700744967506737,2.842609239610562,1.301029995663981,-2.498930531742002,receiving
none,19,697,0.00301157077191314,2.843232778098009,1.2787536009528289,-2.5212069264531545,none
paid,19,698,0.00301157077191314,2.843855422623161,1.2787536009528289,-2.5212069264531545,paid
choose,19,699,0.00301157077191314,2.844477175745681,1.2787536009528289,-2.5212069264531545,choose
intelligence,19,700,0.00301157077191314,2.8450980400142565,1.2787536009528289,-2.5212069264531545,intelligence
delightful,19,701,0.00301157077191314,2.8457180179666586,1.2787536009528289,-2.5212069264531545,delightful
women,19,702,0.00301157077191314,2.8463371121298047,1.2787536009528289,-2.5212069264531545,women
drew,19,703,0.00301157077191314,2.846955325019824,1.2787536009528289,-2.5212069264531545,drew
join,19,704,0.00301157077191314,2.847572659142112,1.2787536009528289,-2.5212069264531545,join
fancy,19,705,0.00301157077191314,2.8481891169913984,1.2787536009528289,-2.5212069264531545,fancy
common,19,706,0.00301157077191314,2.8488047010518036,1.2787536009528289,-2.5212069264531545,common
circumstance,19,707,0.00301157077191314,2.849419413796899,1.2787536009528289,-2.5212069264531545,circumstance
address,19,708,0.00301157077191314,2.850033257689769,1.2787536009528289,-2.5212069264531545,address
yours,19,709,0.00301157077191314,2.850646235183066,1.2787536009528289,-2.5212069264531545,yours
success,19,710,0.00301157077191314,2.851258348719075,1.2787536009528289,-2.5212069264531545,success
taking,19,711,0.00301157077191314,2.851869600729766,1.2787536009528289,-2.5212069264531545,taking
danger,19,712,0.00301157077191314,2.852479993636856,1.2787536009528289,-2.5212069264531545,danger
resolution,19,713,0.00301157077191314,2.8530895298518653,1.2787536009528289,-2.5212069264531545,resolution
anxiety,19,714,0.00301157077191314,2.853698211776174,1.2787536009528289,-2.5212069264531545,anxiety
affected,19,715,0.00301157077191314,2.85430604180108,1.2787536009528289,-2.5212069264531545,affected
late,19,716,0.00301157077191314,2.8549130223078554,1.2787536009528289,-2.5212069264531545,late
comprehend,19,717,0.00301157077191314,2.8555191556677997,1.2787536009528289,-2.5212069264531545,comprehend
strong,19,718,0.00301157077191314,2.8561244442423,1.2787536009528289,-2.5212069264531545,strong
thank,19,719,0.00301157077191314,2.8567288903828825,1.2787536009528289,-2.5212069264531545,thank
full,19,720,0.00301157077191314,2.857332496431268,1.2787536009528289,-2.5212069264531545,full
need,19,721,0.00301157077191314,2.857935264719429,1.2787536009528289,-2.5212069264531545,need
state,19,722,0.00301157077191314,2.8585371975696385,1.2787536009528289,-2.5212069264531545,state
written,19,723,0.00301157077191314,2.8591382972945305,1.2787536009528289,-2.5212069264531545,written
street,19,724,0.00301157077191314,2.8597385661971466,1.2787536009528289,-2.5212069264531545,street
summer,19,725,0.00301157077191314,2.8603380065709936,1.2787536009528289,-2.5212069264531545,summer
cause,19,726,0.00301157077191314,2.8609366207000932,1.2787536009528289,-2.5212069264531545,cause
expectation,19,727,0.00301157077191314,2.8615344108590377,1.2787536009528289,-2.5212069264531545,expectation
regret,19,728,0.00301157077191314,2.8621313793130367,1.2787536009528289,-2.5212069264531545,regret
morrow,18,729,0.0028530670470756064,2.8627275283179743,1.2552725051033058,-2.5446880223026773,morrow
chance,18,730,0.0028530670470756064,2.8633228601204554,1.2552725051033058,-2.5446880223026773,chance
persuade,18,731,0.0028530670470756064,2.86391737695786,1.2552725051033058,-2.5446880223026773,persuade
excellent,18,732,0.0028530670470756064,2.8645110810583914,1.2552725051033058,-2.5446880223026773,excellent
bring,18,733,0.0028530670470756064,2.8651039746411278,1.2552725051033058,-2.5446880223026773,bring
book,18,734,0.0028530670470756064,2.86569605991607,1.2552725051033058,-2.5446880223026773,book
admire,18,735,0.0028530670470756064,2.8662873390841948,1.2552725051033058,-2.5446880223026773,admire
superior,18,736,0.0028530670470756064,2.866877814337499,1.2552725051033058,-2.5446880223026773,superior
smiled,18,737,0.0028530670470756064,2.867467487859051,1.2552725051033058,-2.5446880223026773,smiled
civil,18,738,0.0028530670470756064,2.8680563618230415,1.2552725051033058,-2.5446880223026773,civil
absolutely,18,739,0.0028530670470756064,2.8686444383948255,1.2552725051033058,-2.5446880223026773,absolutely
purpose,18,740,0.0028530670470756064,2.869231719730976,1.2552725051033058,-2.5446880223026773,purpose
vanity,18,741,0.0028530670470756064,2.869818207979328,1.2552725051033058,-2.5446880223026773,vanity
evident,18,742,0.0028530670470756064,2.870403905279027,1.2552725051033058,-2.5446880223026773,evident
slight,18,743,0.0028530670470756064,2.870988813760575,1.2552725051033058,-2.5446880223026773,slight
felicity,18,744,0.0028530670470756064,2.871572935545878,1.2552725051033058,-2.5446880223026773,felicity
laugh,18,745,0.0028530670470756064,2.8721562727482928,1.2552725051033058,-2.5446880223026773,laugh
light,18,746,0.0028530670470756064,2.872738827472668,1.2552725051033058,-2.5446880223026773,light
play,18,747,0.0028530670470756064,2.8733206018153985,1.2552725051033058,-2.5446880223026773,play
reached,18,748,0.0028530670470756064,2.873901597864461,1.2552725051033058,-2.5446880223026773,reached
pause,18,749,0.0028530670470756064,2.874481817699466,1.2552725051033058,-2.5446880223026773,pause
avoid,18,750,0.0028530670470756064,2.8750612633916997,1.2552725051033058,-2.5446880223026773,avoid
servant,18,751,0.0028530670470756064,2.875639937004168,1.2552725051033058,-2.5446880223026773,servant
dining,18,752,0.0028530670470756064,2.876217840591642,1.2552725051033058,-2.5446880223026773,dining
scheme,18,753,0.0028530670470756064,2.8767949762007,1.2552725051033058,-2.5446880223026773,scheme
cold,18,754,0.0028530670470756064,2.877371345869774,1.2552725051033058,-2.5446880223026773,cold
leaving,18,755,0.0028530670470756064,2.877946951629188,1.2552725051033058,-2.5446880223026773,leaving
health,18,756,0.0028530670470756064,2.8785217955012063,1.2552725051033058,-2.5446880223026773,health
affair,18,757,0.0028530670470756064,2.8790958795000723,1.2552725051033058,-2.5446880223026773,affair
concerned,18,758,0.0028530670470756064,2.8796692056320534,1.2552725051033058,-2.5446880223026773,concerned
weeks,18,759,0.0028530670470756064,2.88024177589548,1.2552725051033058,-2.5446880223026773,weeks
parsonage,18,760,0.0028530670470756064,2.8808135922807914,1.2552725051033058,-2.5446880223026773,parsonage
stairs,18,761,0.0028530670470756064,2.8813846567705728,1.2552725051033058,-2.5446880223026773,stairs
led,18,762,0.0028530670470756064,2.8819549713396,1.2552725051033058,-2.5446880223026773,led
effect,18,763,0.0028530670470756064,2.8825245379548803,1.2552725051033058,-2.5446880223026773,effect
capable,18,764,0.0028530670470756064,2.8830933585756897,1.2552725051033058,-2.5446880223026773,capable
high,17,765,0.0026945633222380727,2.883661435153617,1.2304489213782739,-2.5695116060277092,high
addressed,17,766,0.0026945633222380727,2.8842287696326037,1.2304489213782739,-2.5695116060277092,addressed
forget,17,767,0.0026945633222380727,2.8847953639489807,1.2304489213782739,-2.5695116060277092,forget
accept,17,768,0.0026945633222380727,2.8853612200315117,1.2304489213782739,-2.5695116060277092,accept
report,17,769,0.0026945633222380727,2.885926339801431,1.2304489213782739,-2.5695116060277092,report
sight,17,770,0.0026945633222380727,2.8864907251724814,1.2304489213782739,-2.5695116060277092,sight
angry,17,771,0.0026945633222380727,2.8870543780509568,1.2304489213782739,-2.5695116060277092,angry
resentment,17,772,0.0026945633222380727,2.887617300335736,1.2304489213782739,-2.5695116060277092,resentment
partner,17,773,0.0026945633222380727,2.888179493918325,1.2304489213782739,-2.5695116060277092,partner
round,17,774,0.0026945633222380727,2.888740960682892,1.2304489213782739,-2.5695116060277092,round
nobody,17,775,0.0026945633222380727,2.88930170250631,1.2304489213782739,-2.5695116060277092,nobody
ease,17,776,0.0026945633222380727,2.889861721258188,1.2304489213782739,-2.5695116060277092,ease
perfect,17,777,0.0026945633222380727,2.890421018800914,1.2304489213782739,-2.5695116060277092,perfect
likewise,17,778,0.0026945633222380727,2.8909795969896885,1.2304489213782739,-2.5695116060277092,likewise
removed,17,779,0.0026945633222380727,2.8915374576725643,1.2304489213782739,-2.5695116060277092,removed
beg,17,780,0.0026945633222380727,2.8920946026904804,1.2304489213782739,-2.5695116060277092,beg
promise,17,781,0.0026945633222380727,2.8926510338773,1.2304489213782739,-2.5695116060277092,promise
open,17,782,0.0026945633222380727,2.893206753059848,1.2304489213782739,-2.5695116060277092,open
politeness,17,783,0.0026945633222380727,2.893761762057943,1.2304489213782739,-2.5695116060277092,politeness
indifference,17,784,0.0026945633222380727,2.894316062684438,1.2304489213782739,-2.5695116060277092,indifference
connections,17,785,0.0026945633222380727,2.8948696567452523,1.2304489213782739,-2.5695116060277092,connections
opened,17,786,0.0026945633222380727,2.895422546039408,1.2304489213782739,-2.5695116060277092,opened
caroline,17,787,0.0026945633222380727,2.8959747323590643,1.2304489213782739,-2.5695116060277092,caroline
dearest,17,788,0.0026945633222380727,2.896526217489555,1.2304489213782739,-2.5695116060277092,dearest
motive,17,789,0.0026945633222380727,2.8970770032094197,1.2304489213782739,-2.5695116060277092,motive
view,17,790,0.0026945633222380727,2.8976270912904414,1.2304489213782739,-2.5695116060277092,view
readily,17,791,0.0026945633222380727,2.8981764834976764,1.2304489213782739,-2.5695116060277092,readily
wait,17,792,0.0026945633222380727,2.8987251815894934,1.2304489213782739,-2.5695116060277092,wait
proved,17,793,0.0026945633222380727,2.899273187317603,1.2304489213782739,-2.5695116060277092,proved
loss,17,794,0.0026945633222380727,2.899820502427096,1.2304489213782739,-2.5695116060277092,loss
saturday,17,795,0.0026945633222380727,2.90036712865647,1.2304489213782739,-2.5695116060277092,saturday
kept,17,796,0.0026945633222380727,2.900913067737669,1.2304489213782739,-2.5695116060277092,kept
affectionate,17,797,0.0026945633222380727,2.9014583213961123,1.2304489213782739,-2.5695116060277092,affectionate
disappointment,17,798,0.0026945633222380727,2.902002891350729,1.2304489213782739,-2.5695116060277092,disappointment
comes,16,799,0.002536059597400539,2.902546779313991,1.2041199826559246,-2.5958405447500588,comes
extraordinary,16,800,0.002536059597400539,2.9030899869919433,1.2041199826559246,-2.5958405447500588,extraordinary
ignorant,16,801,0.002536059597400539,2.9036325160842376,1.2041199826559246,-2.5958405447500588,ignorant
suddenly,16,802,0.002536059597400539,2.9041743682841634,1.2041199826559246,-2.5958405447500588,suddenly
questions,16,803,0.002536059597400539,2.904715545278681,1.2041199826559246,-2.5958405447500588,questions
fond,16,804,0.002536059597400539,2.905256048748451,1.2041199826559246,-2.5958405447500588,fond
step,16,805,0.002536059597400539,2.9057958803678683,1.2041199826559246,-2.5958405447500588,step
window,16,806,0.002536059597400539,2.9063350418050904,1.2041199826559246,-2.5958405447500588,window
law,16,807,0.002536059597400539,2.90687353472207,1.2041199826559246,-2.5958405447500588,law
eye,16,808,0.002536059597400539,2.9074113607745855,1.2041199826559246,-2.5958405447500588,eye
advice,16,809,0.002536059597400539,2.907948521612272,1.2041199826559246,-2.5958405447500588,advice
related,16,810,0.002536059597400539,2.9084850188786495,1.2041199826559246,-2.5958405447500588,related
chose,16,811,0.002536059597400539,2.909020854211156,1.2041199826559246,-2.5958405447500588,chose
seem,16,812,0.002536059597400539,2.909556029241175,1.2041199826559246,-2.5958405447500588,seem
excuse,16,813,0.002536059597400539,2.9100905455940675,1.2041199826559246,-2.5958405447500588,excuse
generally,16,814,0.002536059597400539,2.9106244048892007,1.2041199826559246,-2.5958405447500588,generally
composure,16,815,0.002536059597400539,2.9111576087399764,1.2041199826559246,-2.5958405447500588,composure
pass,16,816,0.002536059597400539,2.911690158753861,1.2041199826559246,-2.5958405447500588,pass
intention,16,817,0.002536059597400539,2.9122220565324155,1.2041199826559246,-2.5958405447500588,intention
companion,16,818,0.002536059597400539,2.9127533036713227,1.2041199826559246,-2.5958405447500588,companion
distance,16,819,0.002536059597400539,2.913283901760418,1.2041199826559246,-2.5958405447500588,distance
dine,16,820,0.002536059597400539,2.9138138523837163,1.2041199826559246,-2.5958405447500588,dine
miles,16,821,0.002536059597400539,2.9143431571194403,1.2041199826559246,-2.5958405447500588,miles
accepted,16,822,0.002536059597400539,2.91487181754005,1.2041199826559246,-2.5958405447500588,accepted
spoken,16,823,0.002536059597400539,2.9153998352122694,1.2041199826559246,-2.5958405447500588,spoken
otherwise,16,824,0.002536059597400539,2.9159272116971158,1.2041199826559246,-2.5958405447500588,otherwise
tone,16,825,0.002536059597400539,2.9164539485499246,1.2041199826559246,-2.5958405447500588,tone
housekeeper,16,826,0.002536059597400539,2.916980047320382,1.2041199826559246,-2.5958405447500588,housekeeper
formed,16,827,0.002536059597400539,2.917505509552546,1.2041199826559246,-2.5958405447500588,formed
letters,16,828,0.002536059597400539,2.91803033678488,1.2041199826559246,-2.5958405447500588,letters
conviction,16,829,0.002536059597400539,2.9185545305502734,1.2041199826559246,-2.5958405447500588,conviction
tried,16,830,0.002536059597400539,2.9190780923760733,1.2041199826559246,-2.5958405447500588,tried
confess,16,831,0.002536059597400539,2.919601023784111,1.2041199826559246,-2.5958405447500588,confess
pardon,16,832,0.002536059597400539,2.9201233262907236,1.2041199826559246,-2.5958405447500588,pardon
indifferent,16,833,0.002536059597400539,2.9206450014067875,1.2041199826559246,-2.5958405447500588,indifferent
became,16,834,0.002536059597400539,2.9211660506377384,1.2041199826559246,-2.5958405447500588,became
blame,16,835,0.002536059597400539,2.9216864754836016,1.2041199826559246,-2.5958405447500588,blame
distress,16,836,0.002536059597400539,2.9222062774390163,1.2041199826559246,-2.5958405447500588,distress
prevent,16,837,0.002536059597400539,2.9227254579932596,1.2041199826559246,-2.5958405447500588,prevent
scene,16,838,0.002536059597400539,2.923244018630276,1.2041199826559246,-2.5958405447500588,scene
ashamed,16,839,0.002536059597400539,2.9237619608287,1.2041199826559246,-2.5958405447500588,ashamed
objection,15,840,0.0023775558725630053,2.9242792860618816,1.1760912590556811,-2.623869268350302,objection
says,15,841,0.0023775558725630053,2.924795995797912,1.1760912590556811,-2.623869268350302,says
use,15,842,0.0023775558725630053,2.925312091499649,1.1760912590556811,-2.623869268350302,use
extremely,15,843,0.0023775558725630053,2.925827574624742,1.1760912590556811,-2.623869268350302,extremely
lively,15,844,0.0023775558725630053,2.926342446625655,1.1760912590556811,-2.623869268350302,lively
fortunate,15,845,0.0023775558725630053,2.926856708949692,1.1760912590556811,-2.623869268350302,fortunate
arrived,15,846,0.0023775558725630053,2.927370363039023,1.1760912590556811,-2.623869268350302,arrived
declared,15,847,0.0023775558725630053,2.9278834103307068,1.1760912590556811,-2.623869268350302,declared
sit,15,848,0.0023775558725630053,2.9283958522567137,1.1760912590556811,-2.623869268350302,sit
beautiful,15,849,0.0023775558725630053,2.9289076902439524,1.1760912590556811,-2.623869268350302,beautiful
tolerable,15,850,0.0023775558725630053,2.929418925714293,1.1760912590556811,-2.623869268350302,tolerable
worth,15,851,0.0023775558725630053,2.9299295600845876,1.1760912590556811,-2.623869268350302,worth
bad,15,852,0.0023775558725630053,2.9304395947666997,1.1760912590556811,-2.623869268350302,bad
disposed,15,853,0.0023775558725630053,2.930949031167523,1.1760912590556811,-2.623869268350302,disposed
choice,15,854,0.0023775558725630053,2.931457870689005,1.1760912590556811,-2.623869268350302,choice
age,15,855,0.0023775558725630053,2.9319661147281724,1.1760912590556811,-2.623869268350302,age
period,15,856,0.0023775558725630053,2.932473764677153,1.1760912590556811,-2.623869268350302,period
mine,15,857,0.0023775558725630053,2.932980821923198,1.1760912590556811,-2.623869268350302,mine
wrong,15,858,0.0023775558725630053,2.9334872878487053,1.1760912590556811,-2.623869268350302,wrong
duty,15,859,0.0023775558725630053,2.933993163831242,1.1760912590556811,-2.623869268350302,duty
winter,15,860,0.0023775558725630053,2.9344984512435675,1.1760912590556811,-2.623869268350302,winter
calling,15,861,0.0023775558725630053,2.9350031514536545,1.1760912590556811,-2.623869268350302,calling
chief,15,862,0.0023775558725630053,2.9355072658247123,1.1760912590556811,-2.623869268350302,chief
trust,15,863,0.0023775558725630053,2.9360107957152093,1.1760912590556811,-2.623869268350302,trust
assurance,15,864,0.0023775558725630053,2.9365137424788927,1.1760912590556811,-2.623869268350302,assurance
